Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
1041,Freddy Sanchez\sanchfr01,24,BOS,AL,12,18,16,3,3,0,0,0,2,0,0,2,3,0.188,0.278,0.188,0.465,26,3,0,0,0,0,0,/46D
33,Shane Andrews\andresh01,30,BOS,AL,7,15,13,2,1,1,0,0,0,0,0,1,3,0.077,0.2,0.154,0.354,-5,2,0,1,0,0,0,/53D7
282,Juan Diaz\diazju01,28,BOS,AL,4,8,7,2,2,1,0,1,2,0,0,1,2,0.286,0.375,0.857,1.232,211,6,0,0,0,0,0,/3D
718,Pedro Martinez\martipe02,30,BOS,AL,2,7,5,1,0,0,0,0,0,0,0,1,3,0,0.167,0,0.167,-50,0,0,0,1,0,0,1
141,John Burkett\burkejo03,37,BOS,AL,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0,1
679,Derek Lowe\lowede01,29,BOS,AL,2,5,3,0,1,0,0,0,0,0,0,1,0,0.333,0.5,0.333,0.833,126,1,1,0,1,0,0,1
37,Rolando Arrojo\arrojro01,36,BOS,AL,2,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,1,0,0,1
131,Kevin Brown\brownke04,29,BOS,AL,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,/2
176,Frank Castillo\castifr01,33,BOS,AL,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0,1
851,Darren Oliver\oliveda02,31,BOS,AL,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
55,Willie Banks\bankswi01,33,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
373,Casey Fossum*\fossuca01,24,BOS,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
472,Chris Haney*\haneych01,33,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1173,Ugueth Urbina\urbinug01,28,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1203,Tim Wakefield\wakefti01,35,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
883,Corey Patterson*\patteco01,22,CHC,NL,153,628,592,71,150,30,5,14,54,18,3,19,142,0.253,0.284,0.392,0.676,78,232,8,8,4,5,1,*8
1095,Sammy Sosa\sosasa01,33,CHC,NL,150,666,556,122,160,19,2,49,108,2,0,103,144,0.288,0.399,0.594,0.993,160,330,14,3,0,4,15,*9
744,Fred McGriff*\mcgrifr01,38,CHC,NL,146,595,523,67,143,27,2,30,103,1,2,63,99,0.273,0.353,0.505,0.858,125,264,13,4,0,5,6,*3/D
421,Alex Gonzalez\gonzaal01,29,CHC,NL,142,568,513,58,127,27,5,18,61,5,3,46,136,0.248,0.312,0.425,0.737,94,218,11,3,4,2,7,*6
22,Moises Alou\aloumo01,35,CHC,NL,132,534,484,50,133,23,1,15,61,8,0,47,61,0.275,0.337,0.419,0.757,100,203,15,0,0,3,4,*7/9D8
70,Mark Bellhorn#\bellhma01,27,CHC,NL,146,529,445,86,115,24,4,27,56,7,5,76,144,0.258,0.374,0.512,0.886,133,228,6,6,2,0,3,4536/7
801,Bill Mueller#\muellbi02,31,CHC,NL,103,413,353,51,94,19,4,7,37,0,0,51,41,0.266,0.355,0.402,0.757,101,142,8,0,4,5,2,5
530,Todd Hundley#\hundlto01,33,CHC,NL,92,303,266,32,56,8,0,16,35,0,0,32,80,0.211,0.301,0.421,0.722,90,112,6,3,1,1,3,2/D
413,Joe Girardi\girarjo01,37,CHC,NL,90,256,234,19,53,10,1,1,13,1,0,16,35,0.226,0.275,0.291,0.565,51,68,10,0,5,1,3,2
132,Roosevelt Brown*\brownro02,26,CHC,NL,111,231,204,14,43,12,0,3,23,2,2,23,50,0.211,0.299,0.314,0.612,63,64,4,3,0,1,0,78/9D
1122,Chris Stynes\stynech01,29,CHC,NL,98,225,195,25,47,9,1,5,26,1,1,21,29,0.241,0.314,0.374,0.688,82,73,5,1,5,3,1,54
501,Bobby Hill#\hillbo01,24,CHC,NL,59,215,190,26,48,7,2,4,20,6,1,17,42,0.253,0.327,0.374,0.701,86,71,0,4,4,0,4,4/6
278,Delino DeShields*\deshide01,33,CHC,NL,67,174,146,20,28,6,1,3,10,10,1,21,38,0.192,0.292,0.308,0.6,60,45,0,0,6,1,2,4/9
307,Angel Echevarria\echevan01,31,CHC,NL,50,111,98,14,30,7,0,3,21,0,0,8,17,0.306,0.351,0.469,0.821,116,46,4,1,0,4,0,39/7
639,Darren Lewis\lewisda01,34,CHC,NL,58,91,79,7,19,3,1,0,7,1,3,7,11,0.241,0.326,0.304,0.63,69,24,0,3,2,0,0,78/9
1257,Kerry Wood\woodke02,25,CHC,NL,32,81,72,5,12,0,0,1,5,0,0,3,28,0.167,0.2,0.208,0.408,9,15,0,0,6,0,0,1
849,Augie Ojeda#\ojedaau01,27,CHC,NL,30,81,70,4,13,4,0,0,4,1,0,5,5,0.186,0.247,0.243,0.49,31,17,2,1,4,1,0,64/5
209,Matt Clement\clemema01,27,CHC,NL,30,75,61,4,3,2,0,0,4,0,0,1,34,0.049,0.108,0.082,0.19,-49,5,1,3,10,0,0,1
694,Robert Machado\macharo01,29,CHC,NL,22,64,58,5,16,4,0,1,5,0,0,5,11,0.276,0.333,0.397,0.73,93,23,2,0,1,0,0,2/3
196,Hee-Seop Choi*\choihe01,23,CHC,NL,24,57,50,6,9,1,0,2,4,0,0,7,15,0.18,0.281,0.32,0.601,60,16,2,0,0,0,0,3
493,Chad Hermansen\hermach01,24,CHC,NL,35,49,43,3,9,3,0,1,3,0,0,5,14,0.209,0.292,0.349,0.641,70,15,0,0,1,0,0,/897
642,Jon Lieber*\liebejo01,32,CHC,NL,20,48,43,2,7,1,0,0,0,0,0,1,10,0.163,0.182,0.186,0.368,-2,8,2,0,4,0,0,1
944,Mark Prior\priorma01,21,CHC,NL,17,39,35,3,6,4,0,0,4,0,0,2,15,0.171,0.216,0.286,0.502,32,10,1,0,2,0,0,1
857,Kevin Orie\orieke01,29,CHC,NL,13,36,32,4,9,3,0,0,5,0,0,1,4,0.281,0.306,0.375,0.681,80,12,1,1,0,2,0,5
1273,Carlos Zambrano#\zambrca01,21,CHC,NL,31,32,30,0,1,1,0,0,0,0,0,0,15,0.033,0.033,0.067,0.1,-74,2,0,0,2,0,0,1
706,Mike Mahoney\mahonmi02,29,CHC,NL,16,31,29,2,6,3,0,0,3,0,0,1,10,0.207,0.233,0.31,0.544,43,9,1,0,1,0,1,2
83,Jason Bere\bereja01,31,CHC,NL,16,31,24,1,3,2,0,0,0,0,0,0,11,0.125,0.125,0.208,0.333,-13,5,0,0,7,0,0,1
249,Juan Cruz\cruzju02,23,CHC,NL,44,16,14,0,2,0,0,0,0,0,0,0,4,0.143,0.143,0.143,0.286,-24,2,0,0,2,0,0,1
77,Alan Benes\benesal01,30,CHC,NL,7,14,13,0,1,0,0,0,0,0,0,1,8,0.077,0.143,0.077,0.22,-39,1,0,0,0,0,0,/1
1088,Steve Smyth*\smythst01,24,CHC,NL,8,10,9,1,2,0,0,0,1,0,0,0,1,0.222,0.222,0.222,0.444,19,2,1,0,1,0,0,/1
112,Joe Borowski\borowjo01,31,CHC,NL,72,7,7,1,2,0,0,0,0,0,0,0,5,0.286,0.286,0.286,0.571,53,2,0,0,0,0,0,1
318,Mario Encarnacion\encarma01,26,CHC,NL,3,9,7,0,0,0,0,0,0,0,0,2,3,0,0.222,0,0.222,-34,0,0,0,0,0,0,/7
705,Pat Mahomes\mahompa01,31,CHC,NL,18,5,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,0,0,0,1
252,Will Cunnane\cunnawi01,28,CHC,NL,16,5,4,2,1,0,0,0,0,0,0,1,0,0.25,0.4,0.25,0.65,78,1,0,0,0,0,0,1
11,Antonio Alfonseca\alfonan01,30,CHC,NL,64,3,3,0,2,0,0,0,2,0,0,0,0,0.667,0.667,0.667,1.333,257,2,0,0,0,0,0,1
342,Jeff Fassero*\fasseje01,39,CHC,NL,55,3,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,78,1,0,0,0,0,0,1
865,Donovan Osborne#\osbordo01,33,CHC,NL,11,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
74,Francis Beltran\beltrfr01,22,CHC,NL,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
339,Kyle Farnsworth\farnsky01,26,CHC,NL,43,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-100,0,0,0,0,1,0,1
1042,Jesus Sanchez*\sanchje01,27,CHC,NL,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,/1
193,Scott Chiasson\chiassc01,24,CHC,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
295,Courtney Duncan*\duncaco01,27,CHC,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
431,Tom Gordon\gordoto01,34,CHC,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
704,Ron Mahay*\mahayro01,31,CHC,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
855,Magglio Ordonez\ordonma01,28,CHW,AL,153,654,590,116,189,47,1,38,135,7,5,53,77,0.32,0.381,0.597,0.978,154,352,21,7,0,3,2,*9/D
612,Paul Konerko\konerpa01,26,CHW,AL,151,630,570,81,173,30,0,27,104,0,0,44,72,0.304,0.359,0.498,0.857,124,284,17,9,0,7,2,*3/D
1144,Frank Thomas\thomafr04,34,CHW,AL,148,628,523,77,132,29,1,28,92,3,0,88,115,0.252,0.361,0.472,0.834,119,247,10,7,0,10,2,*D/3
632,Carlos Lee\leeca01,26,CHW,AL,140,576,492,82,130,26,2,26,80,1,4,75,73,0.264,0.359,0.484,0.843,121,238,5,2,0,7,4,*7/D
1180,Jose Valentin#\valenjo03,32,CHW,AL,135,527,474,70,118,26,4,25,75,3,3,43,99,0.249,0.311,0.479,0.79,106,227,9,2,3,5,2,56/D
661,Kenny Lofton*\loftoke01,35,CHW,AL,93,406,352,68,91,20,6,8,42,22,8,49,51,0.259,0.348,0.418,0.766,102,147,0,0,4,1,0,8
301,Ray Durham#\durhara01,30,CHW,AL,96,411,345,71,103,20,2,9,48,20,5,49,59,0.299,0.39,0.446,0.836,122,154,13,5,8,4,0,4
207,Royce Clayton\claytro01,32,CHW,AL,112,376,342,51,86,14,2,7,35,5,1,20,67,0.251,0.295,0.365,0.661,74,125,7,3,7,4,0,*6
1021,Aaron Rowand\rowanaa01,24,CHW,AL,126,331,302,41,78,16,2,7,29,0,1,12,54,0.258,0.298,0.394,0.692,82,119,8,6,9,2,1,*87/9
562,Mark Johnson*\johnsma02,26,CHW,AL,86,302,263,31,55,8,1,4,18,0,0,30,52,0.209,0.297,0.293,0.59,58,77,4,3,6,0,1,2
435,Tony Graffanino\graffto01,30,CHW,AL,70,259,229,35,60,12,4,6,31,2,1,22,38,0.262,0.329,0.428,0.757,99,98,2,2,4,2,1,54/6
644,Jeff Liefer*\liefeje01,27,CHW,AL,76,224,204,28,47,8,0,7,26,0,0,19,60,0.23,0.295,0.373,0.667,76,76,3,0,0,1,2,379/D
239,Joe Crede\credejo01,24,CHW,AL,53,209,200,28,57,10,0,12,35,0,2,8,40,0.285,0.311,0.515,0.826,114,103,1,0,0,1,0,5
20,Sandy Alomar\alomasa02,36,CHW,AL,51,176,167,21,48,10,1,7,25,0,0,5,14,0.287,0.309,0.485,0.794,106,81,5,1,1,2,0,2
477,Willie Harris*\harriwi02,24,CHW,AL,49,177,163,14,38,4,0,2,12,8,0,9,21,0.233,0.27,0.294,0.565,50,48,3,0,3,2,0,4/8
554,D'Angelo Jimenez#\jimend'01,24,CHW,AL,27,125,108,22,31,4,3,1,11,2,1,16,10,0.287,0.384,0.407,0.791,111,44,1,1,0,0,0,46/5
885,Josh Paul\pauljo01,27,CHW,AL,33,118,104,11,25,4,0,0,11,2,0,9,22,0.24,0.302,0.279,0.581,56,29,1,1,2,2,0,2/7
108,Joe Borchard#\borchjo01,23,CHW,AL,16,37,36,5,8,0,0,2,5,0,0,1,14,0.222,0.243,0.389,0.632,64,14,0,0,0,0,0,7/89
852,Miguel Olivo\olivomi01,23,CHW,AL,6,21,19,2,4,1,0,1,5,0,0,2,5,0.211,0.286,0.421,0.707,84,8,1,0,0,0,0,/2
137,Mark Buehrle*\buehrma01,23,CHW,AL,2,6,6,1,1,0,0,0,0,0,0,0,4,0.167,0.167,0.167,0.333,-11,1,0,0,0,0,0,1
987,Todd Ritchie\ritchto01,30,CHW,AL,3,5,4,1,1,0,0,0,0,0,0,1,1,0.25,0.4,0.25,0.65,79,1,0,0,0,0,0,1
1261,Dan Wright\wrighda02,24,CHW,AL,2,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,1
398,Jon Garland\garlajo01,22,CHW,AL,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,1,0,0,1
375,Keith Foulke\foulkke01,29,CHW,AL,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
418,Gary Glover\glovega01,25,CHW,AL,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
716,Damaso Marte*\marteda01,27,CHW,AL,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
90,Rocky Biddle\biddlro01,26,CHW,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
523,Bob Howry*\howrybo01,28,CHW,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
868,Antonio Osuna\osunaan01,29,CHW,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1266,Kelly Wunsch*\wunscke01,29,CHW,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1211,Todd Walker*\walketo04,29,CIN,NL,155,675,612,79,183,42,3,11,64,8,5,50,81,0.299,0.353,0.431,0.785,103,264,9,3,7,3,7,*4
104,Aaron Boone\booneaa01,29,CIN,NL,162,685,606,83,146,38,2,26,87,32,8,56,111,0.241,0.314,0.439,0.753,93,266,9,10,9,4,4,*56
296,Adam Dunn*\dunnad01,22,CIN,NL,158,676,535,84,133,28,2,26,71,19,9,128,170,0.249,0.4,0.454,0.854,121,243,8,9,1,3,13,*739/D
623,Barry Larkin\larkiba01,38,CIN,NL,145,567,507,72,124,37,2,7,47,13,4,44,57,0.245,0.305,0.367,0.672,74,186,13,3,6,7,9,*6
171,Sean Casey*\caseyse01,27,CIN,NL,120,476,425,56,111,25,0,6,42,2,1,43,47,0.261,0.334,0.362,0.696,81,154,11,5,0,3,6,3/D
585,Austin Kearns\kearnau01,22,CIN,NL,107,435,372,66,117,24,3,13,56,6,3,54,81,0.315,0.407,0.5,0.907,134,186,11,6,0,3,3,97/8
626,Jason LaRue\larueja01,28,CIN,NL,113,397,353,42,88,17,1,12,52,1,2,27,117,0.249,0.324,0.405,0.729,88,143,13,13,2,2,6,*2
316,Juan Encarnacion\encarju01,26,CIN,NL,83,354,321,43,89,11,2,16,51,9,4,26,63,0.277,0.33,0.474,0.804,106,152,7,1,3,3,0,89
1138,Reggie Taylor*\taylore01,25,CIN,NL,135,311,287,41,73,15,4,9,38,11,8,14,79,0.254,0.291,0.429,0.719,84,123,6,2,5,3,3,87/9
120,Russell Branyan*\branyru01,26,CIN,NL,84,255,217,34,53,9,1,16,39,3,1,34,86,0.244,0.349,0.516,0.865,121,112,2,2,0,2,3,735/D
441,Ken Griffey Jr.*\griffke02,32,CIN,NL,70,232,197,17,52,8,0,8,23,1,2,28,39,0.264,0.358,0.426,0.784,103,84,6,3,0,4,6,8/79
766,Corky Miller\milleco01,26,CIN,NL,39,129,114,9,29,10,0,3,15,0,0,9,20,0.254,0.328,0.421,0.749,93,48,7,4,1,1,2,2
456,Jose Guillen\guilljo01,26,CIN,NL,31,118,109,12,27,3,0,4,16,1,1,7,18,0.248,0.299,0.385,0.684,76,42,6,1,1,0,0,9/7
1113,Kelly Stinnett\stinnke01,32,CIN,NL,34,108,93,10,21,5,0,3,13,2,0,15,25,0.226,0.333,0.376,0.71,84,35,1,0,0,0,1,2
724,Ruben Mateo\mateoru01,24,CIN,NL,46,94,86,11,22,6,0,2,7,0,0,6,20,0.256,0.319,0.395,0.714,84,34,1,2,0,0,0,9/8
178,Juan Castro\castrju01,30,CIN,NL,54,91,82,5,18,3,0,2,11,0,0,7,18,0.22,0.278,0.329,0.607,57,27,0,0,1,1,0,64/35
450,Wilton Guerrero#\guerrwi01,27,CIN,NL,59,89,78,9,19,1,1,0,4,2,1,6,13,0.244,0.298,0.282,0.58,52,22,1,0,5,0,0,4/65
203,Brady Clark\clarkbr02,29,CIN,NL,51,74,66,6,10,3,0,0,9,1,2,6,9,0.152,0.233,0.197,0.43,13,13,2,1,1,0,2,7/98
483,Jimmy Haynes\hayneji01,29,CIN,NL,35,72,61,5,10,2,0,0,6,0,0,1,12,0.164,0.177,0.197,0.374,-3,12,1,0,10,0,0,1
625,Brandon Larson\larsobr01,26,CIN,NL,23,58,51,8,14,2,0,4,13,1,0,6,10,0.275,0.362,0.549,0.911,132,28,1,1,0,0,1,/753
265,Travis Dawkins\dawkitr01,23,CIN,NL,31,55,48,2,6,2,0,0,0,2,1,6,21,0.125,0.222,0.167,0.389,3,8,1,0,1,0,0,6/4
279,Elmer Dessens\desseel01,31,CIN,NL,30,57,45,1,9,0,0,0,5,0,0,3,11,0.2,0.25,0.2,0.45,19,9,0,0,9,0,0,1
968,Chris Reitsma\reitsch01,24,CIN,NL,30,38,30,0,3,0,0,0,2,0,0,1,12,0.1,0.129,0.1,0.229,-39,3,1,0,7,0,0,1
276,Ryan Dempster\dempsry01,25,CIN,NL,17,35,29,2,6,1,0,0,1,0,0,1,8,0.207,0.233,0.241,0.475,24,7,0,0,5,0,0,1
468,Joey Hamilton\hamiljo02,31,CIN,NL,38,33,28,3,7,3,0,0,1,0,0,0,7,0.25,0.241,0.357,0.599,53,10,0,0,4,1,0,1
426,Raul Gonzalez\gonzara01,28,CIN,NL,10,25,23,4,6,1,0,0,1,2,0,2,5,0.261,0.32,0.304,0.624,63,7,1,0,0,0,0,/87
901,Wily Mo Pena\penawi01,20,CIN,NL,13,18,18,1,4,0,0,1,1,0,0,0,11,0.222,0.222,0.389,0.611,55,7,0,0,0,0,0,/79
982,Jose Rijo\rijojo01,37,CIN,NL,31,19,16,0,2,0,0,0,0,0,0,0,7,0.125,0.125,0.125,0.25,-35,2,1,0,3,0,0,1
777,Brian Moehler\moehlbr01,30,CIN,NL,10,16,14,0,0,0,0,0,0,0,0,1,4,0,0.067,0,0.067,-81,0,0,0,1,0,0,1
347,Jared Fernandez\fernaja01,30,CIN,NL,14,13,10,2,2,0,0,0,1,0,0,1,7,0.2,0.273,0.2,0.473,25,2,0,0,2,0,0,1
328,Shawn Estes\estessh01,29,CIN,NL,6,10,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,2,0,0,/1
3,Jose Acevedo\acevejo01,24,CIN,NL,6,10,7,1,1,1,0,0,2,0,0,1,6,0.143,0.25,0.286,0.536,39,2,0,0,2,0,0,/1
436,Danny Graves\graveda01,28,CIN,NL,65,8,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,2,0,0,1
126,Jim Brower\broweji01,29,CIN,NL,21,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0,1
191,Bruce Chen*\chenbr01,25,CIN,NL,39,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0,1
925,Luis Pineda\pinedlu01,27,CIN,NL,26,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0,1
1123,Scott Sullivan\sullisc01,31,CIN,NL,68,3,3,0,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,74,1,0,0,0,0,0,1
1226,Gabe White*\whitega01,30,CIN,NL,58,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,1,0,0,1
980,John Riedling\riedljo01,26,CIN,NL,33,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0,1
17,Carlos Almanzar\almanca01,28,CIN,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
526,Luke Hudson\hudsolu01,25,CIN,NL,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,/1
1077,Jose Silva\silvajo01,28,CIN,NL,10,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
1242,Scott Williamson\willisc01,26,CIN,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
1199,Omar Vizquel#\vizquom01,35,CLE,AL,151,663,582,85,160,31,5,14,72,18,10,56,64,0.275,0.341,0.418,0.759,104,243,7,8,7,10,3,*6
142,Ellis Burks\burksel01,37,CLE,AL,138,570,518,92,156,28,0,32,91,2,3,44,108,0.301,0.362,0.541,0.903,139,280,13,6,1,1,3,*D/7
1145,Jim Thome*\thomeji01,31,CLE,AL,147,613,480,101,146,19,2,52,118,1,2,122,139,0.304,0.445,0.677,1.122,197,325,5,5,0,6,18,*3D
629,Matt Lawton*\lawtoma02,30,CLE,AL,114,484,416,71,98,19,2,15,57,8,9,59,34,0.236,0.342,0.399,0.741,99,166,13,8,1,0,0,97/D
382,Travis Fryman\frymatr01,33,CLE,AL,118,439,397,42,86,14,3,11,55,0,0,40,82,0.217,0.292,0.35,0.642,72,139,12,2,0,0,1,*5
458,Ricky Gutierrez\gutieri01,32,CLE,AL,94,384,353,38,97,13,0,4,38,0,1,20,48,0.275,0.325,0.346,0.671,82,122,14,7,3,1,0,4/D
116,Milton Bradley#\bradlmi01,24,CLE,AL,98,358,325,48,81,18,3,9,38,6,3,32,58,0.249,0.317,0.406,0.723,93,132,12,0,1,0,2,8/D
281,Einar Diaz\diazei01,29,CLE,AL,102,351,320,34,66,19,0,2,16,0,1,17,27,0.206,0.258,0.284,0.542,47,91,13,6,6,2,1,2
742,John McDonald\mcdonjo03,27,CLE,AL,93,288,264,35,66,11,3,1,12,3,0,10,50,0.25,0.288,0.326,0.614,66,86,4,5,7,2,0,465/D
703,Chris Magruder#\magruch01,25,CLE,AL,87,278,258,34,56,15,1,6,29,2,0,15,55,0.217,0.261,0.353,0.614,64,91,7,1,2,2,2,798
395,Karim Garcia*\garcika01,26,CLE,AL,51,205,197,29,59,8,0,16,52,0,3,6,40,0.299,0.317,0.584,0.901,136,115,6,0,0,2,0,9/87
119,Russell Branyan*\branyru01,26,CLE,AL,50,180,161,16,33,4,0,8,17,1,2,17,65,0.205,0.278,0.379,0.657,75,61,3,0,0,2,0,7/5D
1062,Bill Selby*\selbybi01,32,CLE,AL,65,176,159,15,34,7,2,6,21,0,1,15,27,0.214,0.278,0.396,0.675,79,63,4,0,0,2,2,57/49
1110,Lee Stevens*\stevele01,34,CLE,AL,53,172,153,22,34,7,1,5,26,0,0,15,32,0.222,0.285,0.379,0.664,77,58,5,0,0,4,0,37/9D
243,Coco Crisp#\crispco01,22,CLE,AL,32,143,127,16,33,9,2,1,9,4,1,11,19,0.26,0.314,0.386,0.7,88,49,0,0,3,2,0,8/7
904,Eddie Perez\perezed02,34,CLE,AL,42,125,117,6,25,9,0,0,4,0,0,5,25,0.214,0.252,0.291,0.543,46,34,6,1,2,0,0,2
124,Ben Broussard*\brousbe01,25,CLE,AL,39,120,112,10,27,4,0,4,9,0,0,7,25,0.241,0.292,0.384,0.676,81,43,3,1,0,0,1,7/3D
57,Josh Bard#\bardjo01,24,CLE,AL,24,95,90,9,20,5,0,3,12,0,0,4,13,0.222,0.255,0.378,0.633,68,34,6,0,1,0,0,2
28,Brady Anderson*\anderbr01,38,CLE,AL,34,101,80,4,13,4,0,1,5,4,0,18,23,0.163,0.327,0.25,0.577,59,20,5,2,0,1,2,87/9D
156,Jolbert Cabrera\cabrejo02,29,CLE,AL,38,79,72,5,8,1,0,0,7,1,1,5,13,0.111,0.177,0.125,0.302,-16,9,3,1,0,1,0,89/74D
1092,Earl Snyder\snydeea01,26,CLE,AL,18,62,55,5,11,2,0,1,4,0,0,6,21,0.2,0.279,0.291,0.57,54,16,1,0,1,0,0,3/5D
624,Greg LaRocca\larocgr01,29,CLE,AL,21,60,52,12,14,3,1,0,4,1,0,6,6,0.269,0.367,0.365,0.732,99,19,1,2,0,0,0,5/4D
721,Victor Martinez#\martivi01,23,CLE,AL,12,36,32,2,9,1,0,1,5,0,0,3,2,0.281,0.333,0.406,0.74,99,13,1,0,0,1,0,/2D
917,Brandon Phillips\phillbr01,21,CLE,AL,11,36,31,5,8,3,1,0,4,0,0,3,6,0.258,0.343,0.419,0.762,105,13,0,1,1,0,0,4
227,Wil Cordero\cordewi01,30,CLE,AL,6,18,18,1,4,0,0,0,1,0,0,0,3,0.222,0.222,0.222,0.444,21,4,1,0,0,0,0,/73
45,Bruce Aven\avenbr01,30,CLE,AL,7,21,17,1,2,0,0,0,0,1,0,4,4,0.118,0.286,0.118,0.403,15,2,2,0,0,0,0,/789
14,Chad Allen\allench01,27,CLE,AL,5,11,10,0,1,1,0,0,0,0,0,0,2,0.1,0.1,0.2,0.3,-22,2,1,0,1,0,0,/79
215,Bartolo Colon\colonba01,29,CLE,AL,2,6,6,0,1,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,-9,1,0,0,0,0,0,1
298,Todd Dunwoody*\dunwoto01,27,CLE,AL,2,7,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,1,0,0,/79
1030,CC Sabathia*\sabatc.01,21,CLE,AL,2,6,5,0,1,0,0,0,0,0,0,1,1,0.2,0.333,0.2,0.533,49,1,0,0,0,0,0,1
356,Chuck Finley*\finlech01,39,CLE,AL,2,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,1,0,0,0,0,1
289,Ryan Drese\dresery01,26,CLE,AL,2,5,3,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0.25,-24,0,0,0,1,0,0,1
49,Danys Baez\baezda01,24,CLE,AL,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
984,Ricardo Rincon*\rincori01,32,CLE,AL,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,1
812,Heath Murray*\murrahe01,29,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
818,Charles Nagy*\nagych01,35,CLE,AL,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
880,Chad Paronto\paronch01,26,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
