HOMEODDS,HOMEPREDICTION,AWAYODDS,AWAYPREDICTION,RESULT
2.79,0.37023705,1.48,0.6297629,0.0
1.69,0.54624796,2.25,0.45375198,0.0
1.5,0.5754474,2.71,0.42455262,1.0
1.9,0.5383356,1.97,0.46166447,0.0
2.71,0.48678893,1.51,0.51321113,0.0
1.89,0.5481089,1.97,0.45189115,1.0
2.71,0.3969382,1.5,0.6030618,0.0
1.72,0.5659947,2.21,0.4340053,1.0
1.73,0.5917923,2.2,0.40820774,1.0
1.46,0.61177486,2.84,0.3882251,0.0
2.23,0.53825206,1.7,0.46174794,1.0
1.53,0.53897965,2.63,0.46102035,1.0
1.72,0.62516737,2.22,0.3748326,0.0
2.36,0.53944343,1.64,0.46055654,1.0
1.42,0.5108125,3.06,0.48918748,0.0
1.75,0.50543886,2.14,0.49456108,0.0
1.85,0.5033823,2.02,0.49661765,1.0
1.87,0.5659776,1.99,0.4340225,1.0
2.02,0.5233953,1.85,0.4766047,1.0
1.96,0.5431373,1.9,0.4568627,1.0
2.14,0.45605212,1.76,0.54394794,0.0
1.76,0.5135618,2.15,0.48643816,0.0
1.53,0.61810577,2.65,0.38189423,0.0
2.18,0.51327896,1.73,0.48672107,1.0
2.48,0.5069158,1.59,0.49308413,0.0
2.09,0.53226703,1.8,0.46773303,0.0
2.38,0.54135025,1.63,0.45864975,1.0
1.47,0.54835874,2.79,0.45164126,0.0
2.49,0.4507341,1.59,0.54926586,0.0
1.75,0.50491613,2.14,0.49508384,1.0
1.7,0.5149794,2.24,0.48502058,0.0
1.79,0.48488286,2.09,0.51511717,1.0
1.88,0.53900313,1.99,0.4609969,0.0
1.93,0.52870655,1.91,0.47129345,1.0
1.64,0.56989586,2.36,0.43010414,1.0
1.62,0.5710711,2.41,0.4289289,0.0
2.1,0.52216446,1.78,0.47783545,1.0
1.51,0.6260329,2.67,0.37396705,1.0
2.1,0.53051823,1.79,0.46948177,0.0
2.32,0.53099805,1.66,0.46900204,1.0
1.37,0.64610165,3.3,0.3538983,1.0
1.72,0.5060773,2.18,0.49392268,1.0
1.95,0.53307676,1.91,0.46692327,0.0
1.65,0.6284122,2.31,0.37158784,1.0
1.55,0.61451125,2.58,0.38548875,0.0
1.46,0.6228155,2.83,0.37718448,0.0
1.63,0.6347999,2.39,0.3652,1.0
1.72,0.48043388,2.2,0.51956606,0.0
1.41,0.6361378,3.05,0.36386216,1.0
1.86,0.518982,2.0,0.48101798,0.0
2.14,0.5230994,1.75,0.47690058,0.0
2.23,0.55930305,1.71,0.44069695,0.0
1.5,0.55554557,2.71,0.44445443,0.0
2.19,0.51793945,1.73,0.48206058,1.0
1.43,0.6591986,2.97,0.34080136,1.0
1.82,0.53889275,2.06,0.46110722,1.0
1.47,0.6275376,2.8,0.37246236,0.0
1.78,0.5501818,2.11,0.4498182,1.0
1.51,0.61215895,2.68,0.38784108,0.0
1.53,0.6162021,2.64,0.3837979,0.0
1.53,0.60037684,2.65,0.3996232,1.0
1.86,0.5138103,1.98,0.4861898,0.0
1.63,0.56941974,2.39,0.43058026,1.0
1.48,0.62856954,2.78,0.3714305,1.0
1.5,0.59600127,2.69,0.40399873,1.0
1.69,0.55709565,2.25,0.44290435,1.0
1.92,0.6051948,1.93,0.3948052,1.0
2.16,0.53831655,1.75,0.4616835,1.0
1.94,0.4844942,1.91,0.5155058,1.0
1.41,0.55504584,3.03,0.44495413,0.0
1.51,0.64096904,2.68,0.35903096,1.0
1.93,0.4902823,1.92,0.5097177,0.0
1.7,0.5648919,2.23,0.43510818,0.0
1.77,0.54654664,2.13,0.4534533,1.0
2.24,0.5018978,1.69,0.4981022,0.0
1.79,0.5596312,2.1,0.4403688,0.0
1.39,0.6187181,3.17,0.38128194,1.0
1.93,0.51913613,1.92,0.48086378,0.0
1.56,0.5740075,2.56,0.42599243,1.0
1.62,0.66192603,2.4,0.33807394,1.0
1.56,0.5915818,2.56,0.4084182,1.0
1.96,0.577157,1.9,0.422843,1.0
2.28,0.44608518,1.68,0.5539147,1.0
1.38,0.63759154,3.21,0.36240852,0.0
1.92,0.53696084,1.94,0.46303916,0.0
1.4,0.60227466,3.11,0.39772534,1.0
1.62,0.5860239,2.4,0.4139761,1.0
1.64,0.5630698,2.36,0.43693018,0.0
1.47,0.66219664,2.8,0.33780333,1.0
1.89,0.5760603,1.96,0.4239397,0.0
1.81,0.6015198,2.07,0.39848015,0.0
1.79,0.48247084,2.1,0.51752913,1.0
1.59,0.598114,2.47,0.401886,0.0
2.03,0.539615,1.84,0.46038505,0.0
1.67,0.6251037,2.29,0.37489626,1.0
1.65,0.59593993,2.34,0.40406004,1.0
1.47,0.57040524,2.8,0.42959476,0.0
1.88,0.5875177,2.0,0.41248232,1.0
2.05,0.47799367,1.82,0.52200633,1.0
1.59,0.55662644,2.48,0.44337347,1.0
1.47,0.5601586,2.8,0.43984145,1.0
1.78,0.6023839,2.12,0.39761612,0.0
1.71,0.6233016,2.23,0.37669834,1.0
1.44,0.6108408,2.96,0.38915917,1.0
1.56,0.65036285,2.55,0.34963718,0.0
2.19,0.4341797,1.73,0.56582034,0.0
1.64,0.6452931,2.38,0.35470682,1.0
1.81,0.48289326,2.06,0.5171068,1.0
1.9,0.5594922,1.97,0.4405078,0.0
1.63,0.57892764,2.39,0.42107242,1.0
1.41,0.579052,3.05,0.42094806,1.0
1.61,0.5974494,2.43,0.40255058,1.0
1.55,0.54972935,2.58,0.45027068,1.0
1.91,0.44548503,1.94,0.554515,1.0
1.4,0.6004382,3.09,0.3995618,1.0
1.92,0.6089648,1.94,0.39103526,1.0
1.84,0.61078054,2.02,0.3892194,0.0
1.71,0.5371597,2.23,0.46284038,0.0
2.06,0.48120022,1.82,0.5187997,0.0
1.65,0.6341775,2.34,0.3658225,0.0
1.56,0.5854277,2.55,0.4145722,0.0
1.55,0.5623151,2.59,0.4376849,0.0
2.0,0.5136604,1.87,0.48633957,0.0
1.76,0.63784117,2.15,0.36215886,0.0
1.96,0.50037694,1.9,0.4996231,1.0
2.14,0.52828634,1.76,0.4717137,0.0
1.48,0.58277255,2.78,0.41722736,1.0
1.55,0.61161774,2.57,0.3883822,1.0
2.76,0.4147698,1.49,0.5852301,0.0
1.78,0.4600324,2.07,0.5399676,1.0
2.12,0.4660159,1.79,0.53398407,0.0
1.74,0.5849431,2.18,0.41505688,0.0
1.46,0.6708861,2.84,0.32911387,1.0
2.02,0.6000385,1.85,0.3999615,0.0
1.93,0.4951327,1.93,0.5048673,0.0
2.64,0.46263865,1.53,0.5373613,0.0
2.14,0.42341965,1.77,0.57658035,0.0
1.85,0.55740887,2.01,0.4425911,1.0
1.54,0.61700016,2.61,0.38299984,1.0
1.86,0.6577564,2.01,0.3422436,0.0
1.49,0.5694207,2.72,0.43057925,1.0
1.46,0.7027864,2.84,0.2972136,1.0
1.79,0.5750349,2.1,0.4249651,1.0
1.59,0.52608275,2.48,0.47391728,0.0
2.2,0.47351304,1.73,0.526487,1.0
2.4,0.42883366,1.62,0.57116634,0.0
1.96,0.51336783,1.9,0.4866322,1.0
1.85,0.5217796,2.03,0.47822034,0.0
2.44,0.4800974,1.6,0.51990265,0.0
1.47,0.5799857,2.81,0.42001432,1.0
1.91,0.49759912,1.95,0.5024008,0.0
2.44,0.4486366,1.61,0.55136347,1.0
1.72,0.5296835,2.21,0.47031647,0.0
2.01,0.6022956,1.86,0.39770442,0.0
2.72,0.45849094,1.5,0.541509,0.0
1.93,0.4503019,1.93,0.54969805,0.0
1.9,0.56994724,1.95,0.43005276,1.0
1.35,0.64268404,3.41,0.35731596,0.0
1.87,0.5979959,1.99,0.4020041,0.0
1.29,0.71803784,3.84,0.2819622,1.0
1.39,0.6304357,3.15,0.36956435,1.0
1.81,0.45433444,2.07,0.54566556,1.0
1.7,0.5590036,2.24,0.44099644,0.0
1.8,0.5441807,2.08,0.4558193,1.0
1.35,0.71401817,3.41,0.28598186,1.0
1.82,0.5986562,2.05,0.40134382,1.0
2.45,0.49476138,1.6,0.50523865,1.0
2.22,0.42870098,1.72,0.5712991,0.0
2.62,0.4930631,1.53,0.5069369,1.0
1.51,0.6236554,2.67,0.37634453,1.0
1.81,0.57139486,2.06,0.42860514,1.0
2.0,0.5438275,1.86,0.45617256,1.0
1.99,0.4586706,1.88,0.5413294,1.0
1.58,0.56327426,2.51,0.43672568,1.0
2.1,0.5633486,1.79,0.4366514,0.0
1.93,0.5830625,1.92,0.41693747,0.0
2.53,0.41353178,1.57,0.5864682,0.0
1.44,0.5871162,2.92,0.41288382,0.0
2.55,0.50744957,1.55,0.4925504,1.0
1.72,0.5562365,2.22,0.44376355,1.0
2.23,0.48028532,1.71,0.51971465,0.0
2.16,0.43782797,1.75,0.56217206,0.0
2.03,0.51779795,1.84,0.48220214,0.0
1.7,0.62727165,2.24,0.37272835,1.0
2.3,0.51633614,1.67,0.4836638,0.0
1.52,0.62784463,2.7,0.37215543,1.0
1.51,0.59021926,2.72,0.40978074,1.0
2.3,0.44321144,1.66,0.55678856,1.0
2.2,0.47410208,1.73,0.525898,1.0
1.64,0.5612154,2.37,0.43878454,0.0
1.87,0.5392863,1.98,0.4607137,1.0
1.74,0.6001727,2.2,0.39982736,0.0
2.11,0.46596584,1.78,0.5340342,1.0
1.82,0.5761657,2.07,0.42383432,0.0
3.34,0.39606553,1.36,0.60393447,0.0
1.54,0.60120076,2.61,0.39879924,1.0
2.3,0.52849007,1.67,0.47150996,1.0
1.82,0.50276196,2.06,0.49723804,0.0
1.53,0.6132606,2.65,0.38673943,1.0
2.21,0.47164068,1.73,0.5283593,0.0
2.18,0.5163782,1.74,0.48362178,0.0
2.15,0.4533469,1.75,0.5466531,0.0
1.43,0.6584782,2.98,0.3415218,1.0
1.82,0.5629433,2.06,0.43705672,0.0
2.32,0.5025864,1.66,0.49741355,0.0
1.62,0.5708056,2.42,0.42919436,1.0
1.62,0.57674265,2.42,0.42325735,1.0
1.85,0.5122555,2.02,0.48774448,1.0
2.6,0.43591157,1.55,0.56408846,1.0
2.05,0.45252344,1.83,0.5474766,0.0
1.64,0.5595559,2.37,0.44044408,0.0
1.56,0.59519374,2.57,0.4048063,1.0
1.57,0.6068812,2.54,0.39311886,1.0
2.2,0.5454538,1.73,0.4545462,1.0
2.43,0.47058496,1.61,0.5294151,1.0
1.55,0.6063536,2.6,0.39364642,0.0
1.8,0.50896007,2.07,0.49103993,1.0
2.03,0.55511564,1.84,0.4448844,0.0
2.23,0.5261504,1.71,0.4738496,0.0
2.15,0.5205009,1.76,0.47949913,0.0
1.6,0.5930105,2.42,0.4069895,1.0
1.68,0.56085956,2.28,0.4391404,0.0
2.42,0.47548693,1.61,0.524513,0.0
1.97,0.5101178,1.89,0.48988223,1.0
1.8,0.48918056,2.09,0.5108195,1.0
2.54,0.4620303,1.56,0.53796965,0.0
3.46,0.43682665,1.34,0.56317335,0.0
2.03,0.54553115,1.83,0.45446885,1.0
1.75,0.5648251,2.16,0.43517488,1.0
2.06,0.5529355,1.82,0.44706452,1.0
1.64,0.580573,2.36,0.41942692,1.0
2.06,0.5476138,1.81,0.45238617,1.0
1.8,0.52092814,2.08,0.4790719,0.0
1.54,0.59825677,2.61,0.4017432,1.0
1.99,0.5087329,1.86,0.49126714,1.0
2.02,0.5209395,1.85,0.47906047,0.0
1.52,0.5484399,2.69,0.45156008,0.0
1.86,0.45942825,2.01,0.54057175,0.0
1.75,0.5659495,2.17,0.43405053,0.0
2.36,0.4831568,1.64,0.5168432,1.0
2.13,0.54224545,1.78,0.4577545,1.0
3.26,0.45249954,1.38,0.54750043,0.0
1.75,0.5575069,2.16,0.44249305,0.0
1.95,0.5130634,1.91,0.48693657,1.0
2.15,0.4966206,1.75,0.50337946,1.0
3.12,0.4645113,1.4,0.53548867,0.0
1.95,0.55043346,1.9,0.4495665,0.0
1.62,0.59388983,2.41,0.40611026,0.0
1.61,0.5751847,2.42,0.42481533,0.0
2.83,0.49235407,1.47,0.5076459,0.0
2.2,0.48125893,1.72,0.51874113,1.0
1.92,0.5116957,1.93,0.48830435,0.0
1.93,0.49744368,1.92,0.50255626,0.0
1.92,0.5144074,1.93,0.4855926,1.0
1.75,0.48145434,2.14,0.5185456,1.0
1.71,0.5686369,2.24,0.4313631,1.0
2.28,0.47387215,1.68,0.5261278,0.0
2.06,0.49952835,1.82,0.5004716,1.0
1.45,0.61917084,2.9,0.38082924,1.0
1.36,0.604002,3.33,0.395998,0.0
1.57,0.53287685,2.51,0.46712318,0.0
1.67,0.5800544,2.3,0.41994563,1.0
2.39,0.5001592,1.63,0.4998408,1.0
2.09,0.49638706,1.8,0.50361294,0.0
1.55,0.4996331,2.58,0.500367,0.0
1.87,0.55125993,1.99,0.44874015,0.0
1.89,0.5737345,1.97,0.42626548,1.0
1.49,0.564657,2.75,0.43534306,1.0
1.39,0.57179457,3.16,0.42820543,1.0
1.61,0.58506733,2.44,0.41493267,0.0
1.49,0.5959324,2.76,0.4040676,1.0
1.58,0.5738025,2.51,0.42619747,1.0
2.31,0.4817712,1.67,0.5182288,0.0
1.67,0.5288504,2.31,0.47114956,0.0
1.64,0.5711248,2.37,0.42887527,1.0
2.15,0.5122354,1.75,0.48776454,0.0
1.46,0.53641844,2.81,0.46358156,1.0
1.72,0.48557174,2.2,0.5144282,1.0
2.26,0.5607568,1.69,0.4392432,0.0
1.41,0.5610092,3.08,0.43899083,1.0
1.82,0.54903567,2.05,0.45096436,1.0
1.56,0.5197348,2.56,0.48026517,0.0
1.46,0.5569184,2.86,0.44308153,1.0
1.78,0.55564135,2.13,0.44435865,1.0
1.62,0.5849991,2.4,0.41500092,1.0
1.67,0.5509593,2.3,0.4490407,1.0
1.47,0.5875439,2.75,0.41245613,0.0
1.49,0.5795055,2.72,0.42049444,1.0
2.38,0.486474,1.64,0.51352596,0.0
1.45,0.5706848,2.83,0.42931524,1.0
1.46,0.54191047,2.85,0.45808956,0.0
2.35,0.5139968,1.65,0.4860033,1.0
1.98,0.4876274,1.86,0.5123727,0.0
1.73,0.5480052,2.2,0.45199478,0.0
2.02,0.55625856,1.84,0.44374144,0.0
1.56,0.56946594,2.57,0.43053406,1.0
1.7,0.5531095,2.24,0.44689056,0.0
1.74,0.5459878,2.17,0.4540122,0.0
1.65,0.52475506,2.37,0.47524497,0.0
1.91,0.5345324,1.95,0.46546757,1.0
1.88,0.54500735,1.98,0.45499262,0.0
2.3,0.51382524,1.67,0.4861747,0.0
1.64,0.50045705,2.36,0.49954292,0.0
2.04,0.5359244,1.83,0.4640756,1.0
1.31,0.5957549,3.65,0.4042451,1.0
2.01,0.49605635,1.82,0.5039437,1.0
2.46,0.490059,1.6,0.50994104,1.0
1.66,0.5747117,2.31,0.42528835,0.0
2.26,0.5080022,1.69,0.49199778,0.0
2.74,0.41968346,1.5,0.58031654,0.0
1.56,0.5733971,2.54,0.42660293,1.0
1.49,0.5672393,2.75,0.43276075,1.0
1.5,0.5858948,2.72,0.4141052,1.0
2.4,0.4763273,1.62,0.5236727,1.0
2.31,0.47607023,1.66,0.5239298,0.0
1.6,0.5659076,2.45,0.43409234,1.0
1.41,0.60008746,3.08,0.39991254,1.0
1.56,0.530097,2.55,0.46990302,1.0
2.13,0.55885386,1.77,0.44114608,1.0
2.09,0.4999855,1.8,0.50001454,1.0
1.56,0.5804012,2.57,0.4195988,1.0
2.3,0.49607092,1.67,0.5039291,1.0
2.91,0.43762177,1.45,0.5623782,0.0
1.53,0.5390859,2.65,0.46091408,1.0
1.56,0.5510885,2.55,0.4489115,0.0
1.49,0.5518273,2.74,0.44817278,1.0
1.54,0.57534826,2.63,0.42465174,1.0
1.77,0.53314567,2.13,0.46685433,1.0
1.47,0.58096147,2.79,0.41903856,1.0
1.65,0.55805373,2.35,0.4419462,1.0
1.52,0.55580217,2.68,0.44419774,1.0
2.39,0.47184506,1.63,0.52815497,0.0
2.23,0.54567474,1.71,0.4543252,0.0
1.71,0.5686547,2.24,0.43134534,1.0
1.61,0.5225684,2.44,0.47743154,0.0
1.82,0.5553743,2.05,0.4446257,1.0
1.63,0.568215,2.4,0.43178505,1.0
1.92,0.5101458,1.94,0.4898542,1.0
1.43,0.5720249,2.99,0.42797512,1.0
1.68,0.542229,2.3,0.45777103,1.0
1.58,0.5560976,2.49,0.4439023,1.0
1.93,0.56074536,1.94,0.4392547,1.0
2.39,0.48511887,1.63,0.51488113,0.0
2.71,0.44778293,1.5,0.552217,0.0
1.69,0.4944803,2.26,0.5055197,1.0
1.34,0.5916653,3.49,0.40833467,1.0
1.59,0.5142711,2.49,0.48572886,1.0
1.54,0.56672823,2.62,0.4332718,1.0
1.68,0.47877288,2.3,0.5212272,0.0
2.32,0.475407,1.66,0.524593,1.0
1.7,0.5761763,2.24,0.42382368,0.0
1.68,0.46925685,2.28,0.5307432,1.0
1.4,0.5348196,3.11,0.46518043,0.0
1.73,0.5408903,2.2,0.4591097,1.0
2.03,0.4496111,1.84,0.5503889,1.0
1.42,0.60424423,3.06,0.3957557,1.0
1.71,0.598192,2.23,0.40180793,1.0
1.72,0.5041177,2.21,0.49588227,0.0
1.56,0.5917732,2.56,0.40822676,0.0
2.19,0.46936858,1.74,0.5306314,1.0
1.31,0.58325255,3.66,0.41674736,1.0
1.6,0.5384927,2.45,0.4615073,0.0
2.36,0.48954156,1.64,0.51045847,1.0
1.87,0.5014119,1.99,0.49858806,1.0
2.01,0.44826573,1.86,0.5517342,0.0
1.73,0.61669785,2.2,0.38330212,0.0
2.12,0.50572634,1.77,0.49427372,1.0
2.41,0.4616025,1.62,0.5383975,0.0
1.4,0.62532526,3.16,0.3746747,0.0
1.81,0.5145918,2.08,0.48540822,1.0
1.75,0.544353,2.17,0.455647,0.0
2.24,0.52034205,1.7,0.47965792,1.0
2.06,0.45617104,1.81,0.54382896,1.0
2.21,0.45798913,1.73,0.5420109,1.0
1.61,0.60024136,2.43,0.39975864,1.0
1.83,0.45723447,2.04,0.54276556,0.0
1.52,0.6262795,2.67,0.37372053,0.0
1.83,0.48402125,2.04,0.51597875,1.0
1.71,0.52382016,2.23,0.4761798,1.0
2.16,0.4643376,1.75,0.5356625,1.0
1.84,0.5313826,2.02,0.46861738,1.0
1.55,0.53640765,2.58,0.46359238,0.0
2.76,0.40808055,1.49,0.5919195,0.0
1.34,0.6427432,3.48,0.35725686,1.0
1.8,0.50044024,2.09,0.49955976,0.0
2.67,0.39894328,1.52,0.6010567,0.0
1.94,0.47644007,1.92,0.52355987,0.0
1.8,0.54465365,2.08,0.45534635,0.0
2.53,0.40337023,1.57,0.59662974,0.0
1.54,0.5977593,2.61,0.4022407,0.0
1.77,0.5034493,2.13,0.4965506,0.0
1.91,0.55034477,1.94,0.44965523,0.0
1.71,0.5783228,2.23,0.42167717,1.0
1.63,0.52763724,2.39,0.4723628,0.0
2.09,0.46313232,1.79,0.5368676,1.0
1.45,0.5443763,2.91,0.45562372,1.0
1.52,0.53093976,2.64,0.4690603,0.0
1.45,0.5807764,2.87,0.41922355,1.0
1.78,0.49895003,2.11,0.50105,0.0
1.83,0.5309905,2.03,0.4690095,1.0
2.62,0.45506626,1.54,0.5449338,0.0
1.71,0.554679,2.23,0.44532093,1.0
2.02,0.49934155,1.85,0.50065845,0.0
1.85,0.55253655,2.02,0.44746345,0.0
2.25,0.46641505,1.7,0.533585,0.0
1.96,0.45541692,1.9,0.54458314,0.0
1.73,0.49624455,2.19,0.50375545,0.0
1.36,0.6180503,3.34,0.38194972,1.0
1.92,0.5135224,1.94,0.4864776,0.0
1.92,0.4818995,1.94,0.5181005,1.0
2.04,0.5157965,1.83,0.48420355,1.0
2.79,0.42375013,1.48,0.57624984,1.0
2.0,0.48481485,1.87,0.5151852,0.0
1.59,0.5674387,2.46,0.4325613,1.0
2.41,0.48115703,1.62,0.518843,1.0
2.05,0.43166718,1.83,0.56833285,0.0
1.45,0.5729592,2.9,0.4270408,1.0
1.85,0.51679206,2.02,0.48320794,0.0
1.49,0.6007678,2.76,0.3992322,0.0
1.75,0.5771388,2.17,0.4228612,0.0
2.05,0.53817475,1.83,0.4618253,1.0
2.53,0.46905622,1.57,0.5309439,1.0
1.8,0.5667387,2.09,0.4332613,0.0
1.63,0.5323019,2.38,0.4676981,0.0
1.97,0.47411996,1.9,0.5258801,1.0
1.52,0.5772757,2.65,0.42272434,1.0
2.68,0.44039342,1.52,0.5596065,0.0
1.64,0.5468487,2.35,0.45315123,0.0
2.42,0.482806,1.62,0.517194,0.0
2.06,0.5297386,1.82,0.47026142,1.0
1.8,0.5911935,2.09,0.4088065,1.0
1.72,0.5082429,2.22,0.49175707,1.0
1.79,0.4735816,2.1,0.5264183,1.0
2.57,0.46807188,1.56,0.53192806,1.0
1.42,0.5853332,3.01,0.41466677,1.0
1.53,0.58984643,2.67,0.41015357,1.0
2.52,0.50353193,1.58,0.4964681,1.0
2.34,0.4822248,1.65,0.5177752,1.0
2.01,0.50828207,1.86,0.49171796,1.0
3.04,0.43198475,1.41,0.56801534,0.0
1.85,0.5318944,2.03,0.4681056,1.0
1.75,0.5365309,2.15,0.4634691,1.0
1.63,0.58188784,2.37,0.41811216,1.0
1.74,0.55644006,2.15,0.44355997,1.0
1.61,0.5944289,2.44,0.40557113,1.0
1.48,0.61200047,2.78,0.3879995,0.0
1.62,0.51297015,2.42,0.4870298,0.0
1.75,0.5420771,2.17,0.45792285,1.0
1.75,0.55041224,2.16,0.44958776,1.0
1.58,0.59846705,2.5,0.40153295,1.0
1.63,0.6013039,2.41,0.39869615,0.0
1.34,0.627211,3.47,0.37278908,1.0
1.99,0.50285184,1.88,0.4971482,0.0
1.96,0.6041907,1.9,0.39580932,1.0
1.78,0.46519032,2.12,0.5348097,0.0
1.82,0.5777006,2.06,0.42229936,1.0
2.21,0.48156747,1.72,0.5184325,0.0
2.37,0.46460375,1.64,0.5353962,0.0
1.38,0.59623206,3.2,0.403768,1.0
2.69,0.41157505,1.51,0.5884249,0.0
2.14,0.5243229,1.76,0.4756771,0.0
2.2,0.44899505,1.73,0.551005,0.0
1.97,0.52297366,1.9,0.47702637,0.0
1.92,0.5150767,1.94,0.48492324,1.0
1.65,0.54219747,2.35,0.4578025,1.0
1.99,0.48202714,1.88,0.5179728,0.0
1.69,0.5811326,2.26,0.41886744,1.0
1.55,0.56828636,2.6,0.43171367,0.0
1.33,0.6377315,3.54,0.36226845,1.0
2.19,0.4380423,1.73,0.5619577,1.0
2.27,0.5430125,1.68,0.45698753,0.0
1.78,0.5829993,2.12,0.41700074,0.0
2.17,0.4991452,1.74,0.50085473,1.0
1.5,0.57099175,2.75,0.42900822,1.0
2.62,0.4151308,1.54,0.5848692,0.0
2.08,0.5018352,1.81,0.49816483,1.0
2.4,0.49369878,1.63,0.5063012,0.0
1.78,0.56318474,2.12,0.43681526,0.0
1.67,0.5448318,2.31,0.45516813,0.0
1.63,0.61427534,2.39,0.3857246,0.0
2.18,0.41262925,1.73,0.58737075,0.0
1.68,0.56560194,2.29,0.43439797,0.0
1.41,0.61510503,3.07,0.38489494,1.0
1.61,0.6166599,2.44,0.3833401,0.0
2.89,0.41282392,1.45,0.5871761,0.0
1.56,0.5407143,2.56,0.45928568,0.0
2.03,0.51418644,1.84,0.48581362,1.0
2.37,0.4530703,1.64,0.54692966,0.0
1.84,0.44990575,2.02,0.5500943,0.0
2.1,0.4997066,1.79,0.50029343,0.0
2.24,0.50453746,1.7,0.49546257,0.0
2.38,0.5772585,1.64,0.42274147,0.0
2.2,0.4373927,1.73,0.5626072,1.0
1.69,0.549651,2.27,0.45034897,1.0
1.56,0.56321657,2.56,0.43678352,1.0
1.84,0.47405964,2.03,0.5259403,1.0
1.46,0.64511657,2.85,0.3548835,1.0
1.93,0.57160544,1.94,0.42839462,1.0
1.73,0.5593668,2.19,0.44063324,1.0
1.66,0.6227961,2.32,0.37720385,0.0
2.77,0.51179636,1.49,0.48820364,1.0
1.72,0.5762056,2.22,0.42379436,0.0
2.25,0.43392757,1.7,0.5660724,0.0
2.18,0.4287395,1.73,0.57126045,1.0
1.86,0.5529419,2.02,0.44705805,0.0
1.33,0.6241302,3.54,0.3758698,0.0
1.95,0.5508225,1.91,0.44917747,1.0
2.28,0.4292435,1.68,0.5707565,0.0
2.01,0.49784842,1.85,0.50215155,0.0
1.54,0.5976159,2.61,0.40238413,0.0
1.78,0.46253306,2.11,0.53746694,0.0
1.64,0.6095961,2.38,0.39040384,0.0
1.8,0.6220864,2.09,0.3779136,1.0
1.57,0.5858509,2.54,0.41414914,0.0
1.57,0.6288552,2.52,0.37114477,0.0
1.82,0.58120996,2.05,0.41879007,1.0
1.72,0.56252337,2.21,0.4374767,0.0
1.9,0.4755741,1.97,0.5244259,1.0
1.6,0.49881315,2.45,0.50118685,1.0
2.11,0.5313486,1.79,0.4686514,0.0
1.67,0.588116,2.3,0.41188395,0.0
1.67,0.5772078,2.3,0.42279223,0.0
2.17,0.46092853,1.75,0.5390715,0.0
1.36,0.6084108,3.36,0.39158925,0.0
2.62,0.48878253,1.54,0.51121753,0.0
1.53,0.5788599,2.63,0.42114004,1.0
1.65,0.60892105,2.34,0.39107892,0.0
1.96,0.44976437,1.9,0.55023557,1.0
2.25,0.45602173,1.7,0.54397833,0.0
1.91,0.54217803,1.95,0.45782197,0.0
1.58,0.5844083,2.51,0.41559178,1.0
1.83,0.59265345,2.04,0.40734655,0.0
2.0,0.58733654,1.87,0.4126635,0.0
1.63,0.568234,2.38,0.43176597,1.0
1.76,0.54857326,2.15,0.45142677,1.0
2.34,0.49436176,1.64,0.5056383,0.0
1.68,0.5632348,2.3,0.4367652,0.0
2.16,0.5213772,1.76,0.47862276,1.0
1.83,0.59784603,2.05,0.40215394,0.0
1.81,0.4630282,2.07,0.5369718,0.0
1.78,0.5534241,2.1,0.44657585,1.0
1.69,0.5914906,2.27,0.40850937,0.0
1.43,0.6618685,2.91,0.33813152,0.0
2.86,0.4283018,1.46,0.5716981,1.0
2.5,0.46850178,1.58,0.5314982,0.0
1.66,0.50248164,2.33,0.49751845,1.0
1.62,0.6851007,2.44,0.31489938,1.0
1.92,0.5741257,1.93,0.42587435,1.0
2.22,0.46134475,1.72,0.5386553,1.0
1.59,0.59359294,2.5,0.40640703,1.0
2.06,0.52310133,1.82,0.4768987,0.0
1.53,0.5985329,2.64,0.401467,1.0
1.57,0.6240312,2.54,0.37596878,1.0
3.18,0.3999577,1.39,0.60004234,0.0
1.52,0.62420076,2.68,0.3757992,1.0
2.1,0.5665288,1.78,0.43347123,0.0
1.64,0.5792654,2.37,0.42073458,1.0
2.28,0.45100674,1.68,0.54899323,0.0
2.23,0.4999968,1.71,0.50000316,0.0
1.79,0.56178653,2.1,0.43821347,0.0
1.88,0.4801102,1.99,0.5198898,1.0
1.98,0.52077377,1.88,0.47922626,0.0
2.55,0.444029,1.58,0.55597097,1.0
1.38,0.65073353,3.21,0.34926647,1.0
1.47,0.68123114,2.82,0.3187689,0.0
1.69,0.5710246,2.26,0.42897546,1.0
1.98,0.51078874,1.88,0.4892112,0.0
1.73,0.6227143,2.22,0.37728566,0.0
1.88,0.48158264,1.97,0.5184173,1.0
1.67,0.57180655,2.29,0.42819348,1.0
1.78,0.5843892,2.1,0.4156108,1.0
1.42,0.65078425,3.07,0.34921572,0.0
2.32,0.45894012,1.66,0.54105985,0.0
1.62,0.6106494,2.57,0.38935065,1.0
2.25,0.52706754,1.7,0.4729324,1.0
1.74,0.4895425,2.16,0.51045746,0.0
1.73,0.5498676,2.19,0.45013237,0.0
2.18,0.47531748,1.74,0.5246826,1.0
1.7,0.5950244,2.24,0.40497553,0.0
1.73,0.56580764,2.21,0.43419236,1.0
2.31,0.43957976,1.67,0.5604203,1.0
1.66,0.5715094,2.32,0.42849067,1.0
2.03,0.4880832,1.84,0.5119168,0.0
