HOMEODDS,HOMEPREDICTION,AWAYODDS,AWAYPREDICTION,RESULT,MONTH,DAY,HOMETEAM,AWAYTEAM
2.26,0.47933984,1.67,0.49766102,0.0,07,16,DET,KCR
2.26,0.4534436,1.68,0.5032454,1.0,07,16,MIN,CLE
1.53,0.453984,2.64,0.69156003,1.0,07,16,STL,FLA
2.42,0.31054753,1.6,0.7153692,1.0,07,16,ARI,LAD
1.8,0.49791464,2.08,0.48817745,1.0,07,16,WSN,PIT
2.48,0.30693972,1.59,0.71742254,1.0,07,16,SDP,SFG
1.62,0.56161225,2.42,0.46494114,1.0,07,16,ANA,CHW
2.05,0.51408577,1.82,0.47335958,1.0,07,17,CIN,MIL
1.64,0.5738516,2.36,0.4610467,1.0,07,17,DET,KCR
2.08,0.30357498,1.8,0.7224631,1.0,07,17,TBD,BAL
1.92,0.44080064,1.92,0.60293233,1.0,07,17,ATL,COL
2.63,0.5058207,1.53,0.35911304,0.0,07,17,PHI,NYM
1.38,0.5881365,3.23,0.4518227,0.0,07,17,WSN,PIT
2.28,0.4699117,1.66,0.49786794,0.0,07,17,MIN,CLE
1.68,0.4034492,2.27,0.7030746,0.0,07,17,STL,FLA
1.75,0.5929347,2.16,0.3267507,0.0,07,17,CHC,TEX
1.76,0.6122184,2.15,0.31266862,1.0,07,17,ANA,CHW
1.97,0.4799926,1.88,0.49724302,0.0,07,17,OAK,TOR
2.32,0.29438215,1.65,0.7196422,1.0,07,17,ARI,LAD
1.93,0.40384045,1.93,0.62225705,0.0,07,17,SEA,HOU
3.18,0.31428728,1.39,0.63681686,1.0,07,17,SDP,SFG
2.0,0.2323222,1.84,0.79599965,1.0,07,17,NYY,BOS
1.64,0.55823994,2.35,0.46773556,1.0,07,18,CHC,NYM
1.92,0.3053338,1.93,0.7250101,1.0,07,18,NYY,BAL
2.66,0.250885,1.52,0.73116875,0.0,07,18,PHI,FLA
1.71,0.53805864,2.22,0.46715096,1.0,07,18,CIN,ATL
1.69,0.46967527,2.25,0.6037234,1.0,07,18,DET,MIN
2.35,0.4396829,1.64,0.5118441,1.0,07,18,KCR,CLE
1.51,0.52988434,2.69,0.57948875,1.0,07,18,STL,SDP
1.78,0.6139114,2.12,0.31253833,1.0,07,18,COL,TBD
1.84,0.56913865,2.02,0.331594,1.0,07,18,ANA,TEX
2.15,0.38874385,1.75,0.6245161,1.0,07,18,OAK,HOU
2.24,0.5549453,1.7,0.34273985,1.0,07,18,SEA,CHW
1.61,0.5625883,2.43,0.46595746,0.0,07,19,CHC,NYM
1.71,0.408273,2.22,0.6235458,1.0,07,19,NYY,BAL
1.72,0.352852,2.2,0.71239597,0.0,07,19,PHI,FLA
1.6,0.6189754,2.42,0.30309856,1.0,07,19,PIT,MIL
2.06,0.44291866,1.81,0.60805523,0.0,07,19,WSN,LAD
1.54,0.54145336,2.58,0.46792147,1.0,07,19,BOS,SFG
1.51,0.48887357,2.69,0.48628628,0.0,07,19,CIN,ATL
1.68,0.5344157,2.26,0.47602212,0.0,07,19,DET,MIN
2.13,0.4296786,1.76,0.515178,0.0,07,19,KCR,CLE
1.79,0.6132201,2.11,0.31307045,0.0,07,19,COL,TBD
2.56,0.4254509,1.55,0.5150585,0.0,07,19,ARI,TOR
1.82,0.5811625,2.06,0.3263667,1.0,07,19,ANA,TEX
2.64,0.31029665,1.53,0.64323664,1.0,07,19,OAK,HOU
2.03,0.6215781,1.83,0.16623548,0.0,07,19,SEA,CHW
1.55,0.5780659,2.58,0.4510682,1.0,07,20,CIN,ATL
1.57,0.5636436,2.5,0.46411517,0.0,07,20,DET,MIN
1.47,0.5021128,2.81,0.5944431,1.0,07,20,CHC,NYM
2.21,0.3796817,1.72,0.6295025,0.0,07,20,KCR,CLE
1.45,0.5389709,2.86,0.5764981,1.0,07,20,STL,SDP
2.09,0.5176057,1.79,0.48362762,0.0,07,20,COL,TBD
2.06,0.4480113,1.8,0.50567275,0.0,07,20,OAK,HOU
2.52,0.3672582,1.55,0.63173217,0.0,07,20,ARI,TOR
1.55,0.61848146,2.58,0.31131724,1.0,07,20,SEA,CHW
1.39,0.6210073,3.11,0.30382147,1.0,07,20,BOS,SFG
1.44,0.50203604,2.95,0.49252662,1.0,07,20,NYY,BAL
2.27,0.31469652,1.69,0.7191743,1.0,07,20,PHI,FLA
1.62,0.6469942,2.41,0.28765333,0.0,07,20,PIT,MIL
1.79,0.44474095,2.09,0.6078679,1.0,07,20,WSN,LAD
1.45,0.538522,2.86,0.57674336,1.0,07,20,STL,SDP
1.64,0.5802709,2.38,0.3269433,1.0,07,20,ANA,TEX
1.52,0.5728493,2.65,0.4574623,0.0,07,21,WSN,LAD
1.86,0.5363907,1.99,0.3549903,0.0,07,21,NYY,BAL
1.84,0.42894015,2.0,0.6127692,0.0,07,21,PHI,FLA
1.57,0.6072944,2.54,0.4400063,1.0,07,21,PIT,MIL
1.44,0.5202582,2.88,0.58833385,1.0,07,21,BOS,MIN
1.47,0.6108784,2.78,0.43711752,1.0,07,21,STL,SDP
1.75,0.51486325,2.15,0.4833132,0.0,07,21,CHW,DET
1.63,0.57131916,2.36,0.45638198,1.0,07,21,COL,ATL
1.77,0.46163303,2.1,0.60650784,0.0,07,21,OAK,TBD
1.93,0.3818016,1.89,0.62945557,1.0,07,22,BAL,CLE
1.96,0.6005629,1.89,0.16926008,1.0,07,22,NYY,SFG
1.4,0.6683002,3.15,0.27819544,0.0,07,22,PIT,PHI
1.39,0.6622539,3.11,0.27871615,0.0,07,22,WSN,SDP
1.62,0.5187804,2.39,0.58874583,0.0,07,22,TOR,SEA
1.61,0.5535306,2.42,0.46940568,0.0,07,22,BOS,MIN
1.83,0.5305976,2.03,0.4676427,1.0,07,22,CIN,ARI
2.32,0.30489287,1.65,0.64560133,0.0,07,22,CHW,DET
1.7,0.30867335,2.24,0.7842739,1.0,07,22,HOU,ANA
2.38,0.3817512,1.63,0.62336123,0.0,07,22,MIL,CHC
1.88,0.5504553,1.98,0.341648,1.0,07,22,KCR,TEX
2.22,0.51483727,1.72,0.47899705,1.0,07,22,STL,LAD
1.53,0.5478359,2.63,0.4663214,1.0,07,22,COL,ATL
2.04,0.37608063,1.81,0.7102302,1.0,07,22,OAK,TBD
1.85,0.45561105,2.0,0.6078362,0.0,07,23,TOR,SEA
1.97,0.5856048,1.88,0.17740075,0.0,07,23,NYY,SFG
1.6,0.5909568,2.46,0.449952,1.0,07,23,PIT,PHI
1.72,0.44298145,2.22,0.61399746,1.0,07,23,BAL,CLE
1.28,0.69154686,3.89,0.25862965,1.0,07,23,WSN,SDP
1.42,0.5440522,3.02,0.58095527,0.0,07,23,BOS,MIN
2.09,0.48405895,1.79,0.48498726,1.0,07,23,CIN,ARI
1.5,0.42489058,2.71,0.6993657,1.0,07,23,HOU,ANA
2.3,0.36454734,1.66,0.6268191,1.0,07,23,MIL,CHC
2.04,0.54282564,1.81,0.34522653,0.0,07,23,KCR,TEX
2.21,0.515278,1.72,0.47837973,0.0,07,23,STL,LAD
1.43,0.6531784,2.97,0.28495133,1.0,07,23,COL,ATL
2.05,0.46094036,1.81,0.60675013,1.0,07,23,OAK,TBD
1.69,0.5636923,2.27,0.32968196,1.0,07,24,NYY,SFG
1.56,0.42540675,2.56,0.6986465,1.0,07,24,TOR,SEA
1.96,0.57802296,1.87,0.31888586,0.0,07,24,CIN,ARI
2.36,0.4486056,1.64,0.51080304,1.0,07,24,BAL,CLE
1.55,0.45199057,2.59,0.6933391,1.0,07,24,BOS,MIN
1.69,0.59666187,2.28,0.44749293,1.0,07,24,PIT,PHI
1.56,0.61979353,2.56,0.30278787,0.0,07,24,WSN,SDP
1.57,0.50401425,2.54,0.5938376,1.0,07,24,HOU,ANA
2.29,0.39734426,1.68,0.6194227,0.0,07,24,MIL,CHC
1.82,0.5640463,2.05,0.33534238,0.0,07,24,KCR,TEX
1.67,0.55512244,2.3,0.46830568,1.0,07,24,CHW,DET
2.19,0.42834082,1.72,0.6159533,1.0,07,24,OAK,TBD
1.43,0.63535637,2.97,0.295317,1.0,07,24,COL,ATL
2.35,0.43532315,1.64,0.60898805,0.0,07,24,STL,LAD
1.75,0.51822686,2.15,0.48539752,0.0,07,25,BOS,DET
1.59,0.43627712,2.46,0.6921108,1.0,07,25,BAL,COL
1.36,0.6046451,3.38,0.43985963,1.0,07,25,TOR,SDP
1.8,0.58661675,2.07,0.31486127,1.0,07,25,MIL,ARI
1.75,0.49419564,2.11,0.5973268,1.0,07,25,TEX,OAK
2.93,0.33672637,1.44,0.63507813,1.0,07,25,CHW,CHC
1.64,0.48622784,2.35,0.60195684,0.0,07,25,HOU,NYY
1.81,0.5074666,2.07,0.48420158,0.0,07,25,KCR,ANA
1.81,0.5126493,2.08,0.58783805,0.0,07,25,SFG,CIN
1.61,0.44310644,2.39,0.6079786,0.0,07,26,NYM,STL
2.67,0.3503129,1.51,0.63190025,1.0,07,26,CHW,CHC
1.53,0.45732483,2.62,0.6859185,0.0,07,26,BAL,COL
1.69,0.44719374,2.25,0.6102263,0.0,07,26,PIT,SEA
1.36,0.5820748,3.34,0.4501376,1.0,07,26,TOR,SDP
1.41,0.52153355,3.06,0.58970135,0.0,07,26,BOS,DET
1.67,0.5477933,2.31,0.46971467,1.0,07,26,CLE,WSN
1.61,0.41898832,2.39,0.61435074,1.0,07,26,NYM,STL
1.96,0.45940417,1.89,0.60782313,0.0,07,26,TEX,OAK
1.67,0.4805459,2.31,0.6035521,0.0,07,26,HOU,NYY
1.83,0.5775357,2.03,0.31949985,1.0,07,26,MIL,ARI
1.5,0.7124585,2.72,0.09348755,0.0,07,26,MIN,ATL
2.1,0.48565376,1.78,0.49203712,0.0,07,26,KCR,ANA
1.73,0.55738807,2.15,0.4710488,1.0,07,26,LAD,TBD
1.83,0.46792972,2.05,0.68687886,1.0,07,26,SFG,CIN
1.81,0.5750801,2.06,0.33083522,0.0,07,27,CLE,WSN
1.48,0.58332235,2.78,0.44967297,0.0,07,27,TOR,SDP
1.83,0.39721385,2.02,0.6249375,0.0,07,27,BOS,DET
1.57,0.639754,2.53,0.3029223,0.0,07,27,LAD,TBD
1.39,0.5612965,3.18,0.57211787,0.0,07,27,SFG,CIN
1.65,0.39395505,2.35,0.7014508,0.0,07,27,BAL,COL
1.7,0.41885614,2.23,0.70034,1.0,07,27,PIT,SEA
2.15,0.45721033,1.75,0.50024694,0.0,07,27,NYM,STL
1.35,0.43713334,3.38,0.69939387,1.0,07,27,CHC,CHW
1.56,0.43920782,2.55,0.69653666,0.0,07,27,TEX,OAK
1.77,0.37671432,2.12,0.7119307,1.0,07,27,HOU,NYY
1.69,0.60855377,2.25,0.304934,0.0,07,27,MIL,ARI
1.61,0.6313912,2.45,0.29228264,0.0,07,27,MIN,ATL
1.78,0.49172917,2.08,0.48975894,1.0,07,27,KCR,ANA
1.63,0.43153086,2.37,0.6940026,0.0,07,28,NYM,COL
1.75,0.5441812,2.16,0.46404368,1.0,07,28,MIL,ARI
2.11,0.5799422,1.79,0.3184186,0.0,07,28,ATL,PHI
2.08,0.4349068,1.78,0.6138198,1.0,07,28,MIN,BAL
1.71,0.39654776,2.21,0.7083925,1.0,07,28,CHC,CHW
1.58,0.62137014,2.5,0.31183088,1.0,07,28,TEX,KCR
2.61,0.5148801,1.54,0.3607786,1.0,07,28,ANA,BOS
1.68,0.5452545,2.29,0.4715465,0.0,07,28,SFG,WSN
1.56,0.47209162,2.53,0.6047875,1.0,07,29,CHC,SEA
1.71,0.5428946,2.23,0.47869137,1.0,07,29,TOR,BAL
1.65,0.42265576,2.34,0.69955945,1.0,07,29,CLE,OAK
2.31,0.37765598,1.65,0.6291117,1.0,07,29,DET,HOU
1.54,0.4133114,2.6,0.698042,0.0,07,29,NYM,COL
1.79,0.4222206,2.1,0.61617774,1.0,07,29,TBD,NYY
2.38,0.47285262,1.62,0.4903455,1.0,07,29,ATL,PHI
1.76,0.5983172,2.15,0.32390282,1.0,07,29,TEX,KCR
2.15,0.44521007,1.76,0.6056833,1.0,07,29,MIL,PIT
2.14,0.38834488,1.76,0.62451,1.0,07,29,MIN,CHW
2.55,0.50675285,1.56,0.36500275,0.0,07,29,ANA,BOS
1.42,0.6190244,3.04,0.43512,1.0,07,29,LAD,ARI
2.39,0.37245697,1.64,0.62843204,0.0,07,29,SFG,WSN
1.9,0.46952903,1.96,0.5984177,0.0,07,29,SDP,CIN
1.53,0.6052149,2.63,0.32443574,1.0,07,30,TOR,BAL
1.41,0.5942216,3.09,0.45373,0.0,07,30,CHC,SEA
1.77,0.4644668,2.12,0.6036453,1.0,07,30,SFG,WSN
1.81,0.41275427,2.08,0.6194,1.0,07,30,TBD,NYY
1.73,0.55367863,2.19,0.46035397,0.0,07,30,ATL,PHI
1.6,0.535707,2.45,0.58364016,1.0,07,30,CLE,OAK
1.71,0.53393984,2.22,0.47742987,1.0,07,30,DET,HOU
2.45,0.3723696,1.6,0.6244268,1.0,07,30,MIL,PIT
1.78,0.50025207,2.12,0.48696867,0.0,07,30,MIN,CHW
1.7,0.4086484,2.25,0.6983965,0.0,07,30,NYM,COL
1.84,0.59327054,2.04,0.32652304,1.0,07,30,TEX,KCR
2.08,0.45569852,1.81,0.6023904,1.0,07,30,SDP,CIN
2.04,0.5490528,1.83,0.3465397,1.0,07,30,ANA,BOS
1.45,0.67122823,2.88,0.2749659,0.0,07,30,LAD,ARI
1.56,0.64731085,2.55,0.15814248,0.0,07,31,TOR,BAL
1.48,0.5959308,2.76,0.45159382,1.0,07,31,CLE,OAK
2.32,0.50488096,1.66,0.36477792,1.0,07,31,DET,HOU
1.46,0.35636124,2.87,0.7731222,1.0,07,31,NYM,COL
1.99,0.48980975,1.87,0.4926323,1.0,07,31,TBD,NYY
2.17,0.479217,1.74,0.4885567,1.0,07,31,ATL,PHI
2.28,0.44833878,1.68,0.5009465,1.0,07,31,MIL,PIT
1.77,0.5356595,2.12,0.47345757,1.0,07,31,MIN,CHW
1.76,0.5963328,2.15,0.3250736,1.0,07,31,TEX,KCR
1.81,0.5518309,2.07,0.34541482,0.0,07,31,ANA,BOS
2.06,0.4162459,1.82,0.6180037,1.0,07,31,SFG,WSN
1.57,0.5979795,2.53,0.4449772,1.0,07,31,LAD,ARI
2.13,0.442634,1.77,0.60621715,0.0,07,31,SDP,CIN
1.81,0.50825864,2.07,0.48845053,1.0,07,31,CHC,SEA
2.06,0.5689316,1.82,0.33713192,0.0,08,01,NYM,NYY
1.45,0.56121886,2.87,0.5750374,0.0,08,01,CLE,MIN
1.76,0.5716974,2.11,0.33035904,0.0,08,01,TBD,KCR
1.55,0.5029663,2.58,0.5941941,1.0,08,01,CHC,FLA
1.96,0.43790263,1.9,0.6147698,1.0,08,01,HOU,TOR
2.83,0.33509794,1.45,0.63449776,0.0,08,01,ARI,WSN
1.9,0.3924593,1.96,0.7022222,1.0,08,01,SDP,MIL
1.77,0.5084894,2.13,0.48984006,0.0,08,01,SEA,BOS
2.15,0.3274578,1.76,0.7183658,1.0,08,02,BAL,TEX
3.24,0.40063137,1.38,0.5139395,1.0,08,02,PHI,SFG
2.55,0.46454856,1.56,0.36825112,0.0,08,02,ATL,PIT
2.37,0.37114882,1.64,0.62399113,1.0,08,02,CIN,STL
1.49,0.44289643,2.78,0.6960152,0.0,08,02,CLE,MIN
1.64,0.58721304,2.36,0.32951745,1.0,08,02,DET,CHW
1.82,0.5820556,2.04,0.3306798,1.0,08,02,NYM,NYY
1.82,0.5753504,2.06,0.3285321,0.0,08,02,TBD,KCR
2.07,0.5116523,1.81,0.48629966,1.0,08,02,CHC,FLA
1.61,0.53588384,2.44,0.47906628,0.0,08,02,HOU,TOR
2.21,0.4210046,1.71,0.6120457,1.0,08,02,COL,LAD
2.11,0.3734117,1.77,0.6244643,0.0,08,02,ARI,WSN
1.65,0.56192696,2.36,0.46200848,1.0,08,02,ANA,OAK
2.04,0.3720409,1.84,0.7065753,0.0,08,02,SDP,MIL
2.52,0.36323464,1.58,0.6344239,1.0,08,02,SEA,BOS
1.44,0.58214927,2.95,0.45819724,1.0,08,03,CHC,FLA
2.87,0.30725607,1.45,0.6400625,0.0,08,03,ARI,WSN
2.13,0.2988218,1.74,0.72072715,1.0,08,03,SDP,MIL
1.93,0.4685592,1.92,0.4963495,1.0,08,03,NYY,NYM
1.89,0.3489304,1.95,0.71464753,1.0,08,03,BAL,TEX
2.78,0.3975508,1.48,0.5153176,1.0,08,03,PHI,SFG
2.08,0.45124593,1.82,0.49644437,1.0,08,03,ATL,PIT
2.27,0.409926,1.69,0.5116905,0.0,08,03,CIN,STL
1.54,0.42729795,2.59,0.69952226,0.0,08,03,CLE,MIN
1.71,0.61189973,2.21,0.31716877,1.0,08,03,DET,CHW
1.67,0.51737124,2.31,0.48003668,1.0,08,03,TBD,KCR
1.92,0.3982371,1.94,0.6253219,0.0,08,03,HOU,TOR
1.93,0.5296059,1.94,0.47235623,1.0,08,03,COL,LAD
1.81,0.5966104,2.08,0.3177675,1.0,08,03,ANA,OAK
2.02,0.41220272,1.85,0.6228067,1.0,08,03,SEA,BOS
1.63,0.35658392,2.38,0.71459436,1.0,08,04,CLE,MIN
1.72,0.50659263,2.21,0.4842018,1.0,08,04,TBD,KCR
2.29,0.44599572,1.68,0.50025785,1.0,08,04,CIN,STL
2.03,0.46661487,1.83,0.493132,0.0,08,04,PHI,SFG
1.8,0.5814552,2.08,0.33249542,0.0,08,04,DET,CHW
1.78,0.6607726,2.11,0.13617274,0.0,08,04,ANA,OAK
1.79,0.44480997,2.1,0.61083657,0.0,08,04,BAL,TEX
1.72,0.5239883,2.21,0.4771439,0.0,08,04,NYY,NYM
2.14,0.5042953,1.76,0.35230473,1.0,08,04,ATL,PIT
2.02,0.40515876,1.85,0.6234349,0.0,08,04,HOU,TOR
2.47,0.47681588,1.59,0.49176592,0.0,08,04,COL,LAD
2.23,0.47555044,1.7,0.50198203,0.0,08,04,SEA,BOS
1.89,0.4992283,1.96,0.49091727,1.0,08,05,NYY,CLE
1.67,0.51360625,2.31,0.58557165,1.0,08,05,PIT,CIN
1.62,0.48009694,2.42,0.59691834,1.0,08,05,WSN,SFG
1.68,0.48549917,2.27,0.597201,1.0,08,05,DET,NYM
1.77,0.3607651,2.13,0.71085787,0.0,08,05,TBD,MIN
2.04,0.41295183,1.83,0.6221272,0.0,08,05,CHW,BAL
1.55,0.48166138,2.6,0.5987415,1.0,08,05,HOU,TEX
2.37,0.3750812,1.64,0.6305007,0.0,08,05,KCR,TOR
1.44,0.55649656,2.95,0.5732828,1.0,08,05,STL,ATL
2.1,0.5273809,1.79,0.4774149,0.0,08,05,COL,FLA
1.78,0.4544204,2.11,0.6011542,1.0,08,05,ARI,MIL
2.79,0.20297979,1.48,0.73726916,0.0,08,05,OAK,CHC
1.69,0.43833008,2.25,0.61717474,0.0,08,05,LAD,BOS
1.5,0.50959796,2.71,0.5912072,1.0,08,05,SEA,ANA
1.9,0.48251542,1.97,0.5961842,0.0,08,05,SDP,PHI
2.71,0.51166886,1.51,0.36267376,0.0,08,06,NYY,CLE
1.89,0.43283528,1.97,0.61857253,1.0,08,06,LAD,BOS
2.71,0.15353571,1.5,0.8020688,0.0,08,06,OAK,CHC
1.72,0.40308702,2.21,0.7021946,1.0,08,06,TBD,MIN
1.73,0.49188364,2.2,0.59343076,1.0,08,06,PIT,CIN
1.46,0.6033169,2.84,0.4431887,0.0,08,06,WSN,SFG
2.23,0.28550747,1.7,0.7283865,1.0,08,06,CHW,BAL
1.53,0.52621514,2.63,0.47796717,1.0,08,06,DET,NYM
1.72,0.56604975,2.22,0.4627383,0.0,08,06,HOU,TEX
2.36,0.30199486,1.64,0.7248344,1.0,08,06,KCR,TOR
1.42,0.56472874,3.06,0.5713249,0.0,08,06,STL,ATL
1.75,0.5368366,2.14,0.46597007,0.0,08,06,ARI,MIL
1.85,0.5252078,2.02,0.47763687,1.0,08,06,COL,FLA
1.87,0.49236566,1.99,0.5928734,1.0,08,06,SDP,PHI
2.02,0.51812005,1.85,0.4821546,1.0,08,06,SEA,ANA
1.96,0.4922825,1.9,0.49341235,1.0,08,07,NYY,CLE
2.14,0.46708968,1.76,0.49932516,0.0,08,07,DET,NYM
1.76,0.44282374,2.15,0.60891503,0.0,08,07,TBD,MIN
1.53,0.59250456,2.65,0.4474292,0.0,08,07,PIT,CIN
2.18,0.49905297,1.73,0.4854303,1.0,08,07,WSN,SFG
2.48,0.3451087,1.59,0.6389555,0.0,08,07,CHW,BAL
2.09,0.46990916,1.8,0.49819297,0.0,08,07,HOU,TEX
2.38,0.30183774,1.63,0.72494245,1.0,08,07,KCR,TOR
1.47,0.565261,2.79,0.57105845,0.0,08,07,STL,ATL
2.49,0.1985534,1.59,0.79631245,0.0,08,07,OAK,CHC
1.75,0.5157215,2.14,0.47411942,1.0,08,07,ARI,MIL
1.7,0.59649336,2.24,0.31937137,0.0,08,07,COL,FLA
1.79,0.505359,2.09,0.4867496,1.0,08,07,SEA,ANA
1.88,0.47521296,1.99,0.5984062,0.0,08,07,SDP,PHI
1.93,0.48861578,1.91,0.49870506,1.0,08,07,LAD,BOS
1.64,0.48061645,2.36,0.60336894,1.0,08,08,TOR,TBD
1.62,0.4399137,2.41,0.69356203,0.0,08,08,MIL,ATL
2.1,0.54466426,1.78,0.3424705,1.0,08,08,MIN,HOU
1.51,0.6190198,2.67,0.43495607,1.0,08,08,STL,CIN
2.1,0.42431536,1.79,0.61570716,0.0,08,08,COL,TEX
2.32,0.3812243,1.66,0.6288054,1.0,08,08,OAK,BAL
1.37,0.5385827,3.3,0.5811446,1.0,08,08,LAD,PHI
1.72,0.41080523,2.18,0.6210806,1.0,08,08,SEA,DET
1.95,0.3495103,1.91,0.7136101,0.0,08,09,COL,TEX
1.65,0.58327305,2.31,0.4482053,1.0,08,09,PIT,SDP
1.55,0.57722354,2.58,0.46388492,0.0,08,09,WSN,CLE
1.46,0.59930986,2.83,0.45248547,0.0,08,09,TOR,TBD
1.63,0.50126916,2.39,0.5972676,1.0,08,09,BOS,NYY
1.72,0.53633195,2.2,0.46896663,0.0,08,09,NYM,ARI
1.41,0.6352247,3.05,0.3050259,1.0,08,09,CHC,ANA
1.86,0.38009873,2.0,0.7061497,0.0,08,09,MIL,ATL
2.14,0.5578206,1.75,0.33661062,0.0,08,09,MIN,HOU
2.23,0.46769115,1.71,0.5013306,0.0,08,09,KCR,CHW
1.5,0.58096325,2.71,0.45258784,0.0,08,09,STL,CIN
2.19,0.43778276,1.73,0.51264024,1.0,08,09,OAK,BAL
1.43,0.60526156,2.97,0.4451252,1.0,08,09,LAD,PHI
1.82,0.50542593,2.06,0.48930645,1.0,08,09,SEA,DET
1.47,0.5937703,2.8,0.45043173,0.0,08,10,LAD,PHI
1.78,0.45011002,2.11,0.61311346,1.0,08,10,WSN,CLE
1.51,0.54695606,2.68,0.47537735,0.0,08,10,BOS,NYY
1.53,0.5827525,2.64,0.44911116,0.0,08,10,PIT,SDP
1.53,0.5684602,2.65,0.4656069,1.0,08,10,TOR,TBD
1.86,0.49894923,1.98,0.58982086,0.0,08,10,NYM,ARI
1.63,0.56937283,2.39,0.45750824,1.0,08,10,STL,CIN
1.48,0.6731137,2.78,0.13838768,1.0,08,10,CHC,ANA
1.5,0.60643834,2.69,0.31258494,1.0,08,10,TEX,COL
1.69,0.4001537,2.25,0.7018166,1.0,08,10,MIL,ATL
1.92,0.41663256,1.93,0.6193694,1.0,08,10,KCR,CHW
2.16,0.45792705,1.75,0.5061318,1.0,08,10,OAK,BAL
1.94,0.48504874,1.91,0.49589255,1.0,08,10,SEA,DET
1.41,0.47040194,3.03,0.683759,0.0,08,11,NYM,ARI
1.51,0.5823931,2.68,0.44917855,1.0,08,11,PIT,SDP
1.93,0.4564762,1.92,0.5016829,0.0,08,11,MIN,HOU
1.7,0.58211416,2.23,0.32482803,0.0,08,11,TEX,COL
1.77,0.38373888,2.13,0.70596284,1.0,08,11,MIL,ATL
2.24,0.51539487,1.69,0.36178145,0.0,08,11,OAK,BAL
1.79,0.4320885,2.1,0.6174091,0.0,08,11,BOS,NYY
1.39,0.69374263,3.17,0.11822768,1.0,08,11,CLE,ANA
1.93,0.48656148,1.92,0.490944,0.0,08,11,MIN,HOU
1.56,0.5585453,2.56,0.4648948,1.0,08,11,CHC,STL
1.62,0.5467087,2.4,0.47241637,1.0,08,11,KCR,CHW
1.56,0.5776831,2.56,0.45693916,1.0,08,12,CHC,STL
1.96,0.5194521,1.9,0.48374638,1.0,08,12,NYY,TBD
2.28,0.5098597,1.68,0.35163134,1.0,08,12,PHI,COL
1.38,0.58301026,3.21,0.5661459,0.0,08,12,WSN,ATL
1.92,0.42713732,1.94,0.6169068,0.0,08,12,TOR,HOU
1.4,0.48629168,3.11,0.67969686,1.0,08,12,BOS,ARI
1.62,0.6692411,2.4,0.13598193,1.0,08,12,CLE,ANA
1.64,0.5453938,2.36,0.46285805,0.0,08,12,NYM,SDP
1.47,0.6291427,2.8,0.30970237,1.0,08,12,TEX,DET
1.89,0.5081194,1.96,0.47962677,0.0,08,12,MIL,CIN
1.81,0.37882,2.07,0.70787567,0.0,08,12,MIN,KCR
1.79,0.26590082,2.1,0.7889028,1.0,08,12,OAK,SEA
1.59,0.48033664,2.47,0.59794855,0.0,08,12,LAD,PIT
2.03,0.44866145,1.84,0.51354814,0.0,08,12,SFG,BAL
1.67,0.62125766,2.29,0.31053495,1.0,08,13,NYY,TBD
1.65,0.400309,2.34,0.7052105,1.0,08,13,TOR,HOU
1.47,0.58971494,2.8,0.45175868,0.0,08,13,CHC,STL
1.88,0.44515693,2.0,0.6083946,1.0,08,13,LAD,PIT
2.05,0.53956014,1.82,0.33962384,1.0,08,13,PHI,COL
1.59,0.5017578,2.48,0.5939759,1.0,08,13,WSN,ATL
1.47,0.4426983,2.8,0.6910778,1.0,08,13,BOS,ARI
1.78,0.45932516,2.12,0.60184234,0.0,08,13,MIL,CIN
1.71,0.39447737,2.23,0.7040467,1.0,08,13,MIN,KCR
1.44,0.5871895,2.96,0.44494754,1.0,08,13,NYM,SDP
1.56,0.67688,2.55,0.13685997,0.0,08,13,TEX,DET
2.19,0.30706397,1.73,0.72065467,0.0,08,13,OAK,SEA
1.64,0.54631305,2.38,0.47782376,1.0,08,13,SFG,BAL
1.81,0.60371286,2.06,0.17509583,1.0,08,13,CLE,ANA
1.9,0.5808076,1.97,0.33121404,0.0,08,14,NYY,TBD
1.63,0.37653777,2.39,0.71007925,1.0,08,14,TOR,HOU
1.41,0.66949695,3.05,0.136988,1.0,08,14,CLE,ANA
1.61,0.56941086,2.43,0.45284623,1.0,08,14,NYM,SDP
1.55,0.49731788,2.58,0.59053326,1.0,08,14,BOS,ARI
1.91,0.5244629,1.94,0.34638676,1.0,08,14,PHI,COL
1.4,0.60535306,3.09,0.4460968,1.0,08,14,WSN,ATL
1.92,0.46373236,1.94,0.6004952,1.0,08,14,MIL,CIN
1.84,0.46204782,2.02,0.6035287,0.0,08,14,MIN,KCR
1.71,0.53215706,2.23,0.35640165,0.0,08,14,TEX,DET
2.06,0.33678302,1.82,0.7157737,0.0,08,14,OAK,SEA
1.65,0.5412855,2.34,0.480398,0.0,08,14,SFG,BAL
1.56,0.45344687,2.55,0.6061265,0.0,08,14,LAD,PIT
1.55,0.5748316,2.59,0.45862657,0.0,08,14,CHC,STL
2.0,0.42522836,1.87,0.620013,0.0,08,15,CLE,BOS
1.76,0.38181067,2.15,0.7094256,0.0,08,15,DET,KCR
1.96,0.3658669,1.9,0.6325212,1.0,08,15,NYY,TOR
2.14,0.4994699,1.76,0.4850339,0.0,08,15,CIN,FLA
1.48,0.5487714,2.78,0.4590367,1.0,08,15,TBD,SDP
1.55,0.563748,2.57,0.46530494,1.0,08,15,TEX,OAK
