HOMEODDS,HOMEPREDICTION,AWAYODDS,AWAYPREDICTION,RESULT,MONTH,DAY,HOMETEAM,AWAYTEAM
2.39,0.30808705,1.62,0.6919129,0.0,05,03,FLA,ATL
2.65,0.38612965,1.51,0.6138704,0.0,05,03,CHW,BOS
1.83,0.5140431,2.04,0.48595688,0.0,05,04,NYY,MIN
1.82,0.69647694,2.05,0.30352303,1.0,05,04,CHC,STL
1.5,0.53312737,2.72,0.46687257,1.0,05,04,CLE,SEA
1.9,0.5921288,1.96,0.40787116,0.0,05,04,DET,KCR
2.36,0.30587602,1.63,0.6941239,0.0,05,04,FLA,ATL
2.52,0.21647628,1.57,0.78352374,1.0,05,04,BAL,TBD
1.85,0.5020852,2.04,0.49791476,0.0,05,04,PHI,WSN
1.94,0.5376479,1.92,0.46235207,1.0,05,04,PIT,OAK
2.29,0.56858087,1.68,0.43141907,0.0,05,04,ANA,HOU
2.58,0.40595612,1.54,0.5940438,0.0,05,04,CHW,BOS
1.75,0.641729,2.16,0.358271,1.0,05,04,CIN,SFG
1.78,0.52206194,2.11,0.47793803,1.0,05,04,MIL,NYM
1.7,0.65754503,2.24,0.34245497,1.0,05,04,TEX,TOR
1.92,0.3829164,1.94,0.61708367,0.0,05,04,COL,ARI
2.33,0.32963789,1.65,0.67036206,0.0,05,04,SDP,LAD
1.82,0.59898466,2.05,0.40101525,1.0,05,05,DET,KCR
1.71,0.4312983,2.22,0.56870174,0.0,05,05,CLE,SEA
2.03,0.31719008,1.84,0.6828099,0.0,05,05,FLA,ATL
2.02,0.5150491,1.84,0.4849509,1.0,05,05,PIT,OAK
1.57,0.57930094,2.5,0.42069912,1.0,05,05,PHI,WSN
2.32,0.3959837,1.66,0.60401624,0.0,05,05,CHW,BOS
1.58,0.6013707,2.48,0.3986293,1.0,05,05,MIL,NYM
1.79,0.62673354,2.09,0.3732665,1.0,05,05,TEX,TOR
1.73,0.3901154,2.18,0.6098846,1.0,05,05,COL,ARI
2.88,0.48534793,1.45,0.514652,0.0,05,05,ANA,HOU
1.72,0.5783335,2.18,0.4216665,1.0,05,05,NYY,MIN
1.55,0.6394011,2.58,0.36059898,0.0,05,05,CIN,SFG
1.93,0.4323489,1.94,0.5676511,1.0,05,05,SDP,LAD
1.81,0.7135458,2.07,0.28645417,1.0,05,05,CHC,STL
1.67,0.6669284,2.29,0.33307156,1.0,05,06,CIN,SFG
1.41,0.68767196,3.13,0.31232795,0.0,05,06,CLE,CHW
1.69,0.46176404,2.26,0.53823596,1.0,05,06,NYY,SEA
2.46,0.3688934,1.59,0.63110656,1.0,05,06,BAL,BOS
1.89,0.4708616,1.98,0.5291383,0.0,05,06,TOR,MIN
1.45,0.4364426,2.86,0.5635574,1.0,05,06,TBD,ARI
1.91,0.51531315,1.95,0.48468676,1.0,05,06,MIL,WSN
1.72,0.57096046,2.21,0.42903957,0.0,05,07,CLE,CHW
1.64,0.4535998,2.35,0.5464002,1.0,05,07,NYY,SEA
2.8,0.32158235,1.47,0.6784176,0.0,05,07,BAL,BOS
1.66,0.6663267,2.3,0.33367327,1.0,05,07,PIT,TEX
2.25,0.38959825,1.69,0.6104017,0.0,05,07,TOR,MIN
2.17,0.55109644,1.74,0.4489035,0.0,05,07,DET,ANA
1.57,0.4002565,2.51,0.5997434,1.0,05,07,TBD,ARI
1.82,0.47633,2.08,0.52366996,1.0,05,07,MIL,WSN
1.8,0.6137522,2.08,0.38624775,0.0,05,07,STL,PHI
1.39,0.6771941,3.18,0.32280588,1.0,05,07,CHC,FLA
1.35,0.77567387,3.38,0.22432616,0.0,05,07,HOU,KCR
1.63,0.6841483,2.38,0.31585172,1.0,05,07,LAD,ATL
2.01,0.30669966,1.86,0.6933003,0.0,05,07,SDP,NYM
1.81,0.60809517,2.07,0.39190483,0.0,05,08,PIT,TEX
1.49,0.58133805,2.74,0.41866195,1.0,05,08,MIL,WSN
1.64,0.3933123,2.35,0.6066876,0.0,05,08,TBD,ARI
1.64,0.7012821,2.35,0.29871795,0.0,05,08,STL,PHI
2.37,0.39603633,1.63,0.60396373,1.0,05,08,SDP,NYM
1.49,0.66243684,2.75,0.33756316,1.0,05,08,CLE,CHW
1.81,0.39038047,2.08,0.6096195,0.0,05,08,NYY,SEA
3.39,0.24253935,1.35,0.7574606,0.0,05,08,BAL,BOS
2.15,0.43930164,1.75,0.56069845,0.0,05,08,TOR,MIN
1.85,0.60328424,2.02,0.39671573,1.0,05,08,DET,ANA
1.57,0.71488965,2.5,0.28511032,1.0,05,08,CHC,FLA
1.41,0.80198413,3.07,0.19801593,1.0,05,08,HOU,KCR
1.8,0.719653,2.08,0.28034696,1.0,05,08,OAK,CIN
1.72,0.70989746,2.21,0.29010248,1.0,05,08,LAD,ATL
1.41,0.7120689,3.07,0.2879311,1.0,05,09,CLE,CHW
2.51,0.5244462,1.58,0.47555375,0.0,05,09,DET,ANA
1.48,0.68613976,2.76,0.31386027,1.0,05,09,CHC,FLA
1.6,0.58565885,2.44,0.41434115,1.0,05,09,COL,SFG
1.8,0.69978046,2.09,0.3002195,0.0,05,09,OAK,CIN
1.71,0.48203704,2.23,0.51796305,1.0,05,09,NYY,SEA
1.66,0.64490515,2.3,0.35509488,1.0,05,09,STL,PIT
1.81,0.5887935,2.06,0.41120648,0.0,05,10,CHC,MIL
2.56,0.41662627,1.55,0.5833738,0.0,05,10,BAL,ANA
1.75,0.55609024,2.16,0.4439098,1.0,05,10,TOR,CHW
1.48,0.54231733,2.79,0.45768273,1.0,05,10,BOS,SEA
1.52,0.610648,2.65,0.389352,1.0,05,10,NYM,FLA
1.59,0.35624292,2.47,0.6437571,0.0,05,10,TBD,NYY
1.52,0.85317457,2.65,0.14682537,1.0,05,10,HOU,TEX
1.9,0.41516665,1.96,0.5848333,0.0,05,10,ARI,ATL
1.62,0.6276009,2.39,0.37239903,1.0,05,10,LAD,WSN
1.56,0.53157336,2.55,0.4684267,1.0,05,11,BOS,SEA
1.45,0.6262977,2.88,0.3737023,0.0,05,11,MIN,DET
1.62,0.6694479,2.41,0.33055204,0.0,05,11,STL,PIT
1.8,0.6364509,2.08,0.3635491,1.0,05,11,CHC,MIL
1.62,0.52267224,2.39,0.47732776,0.0,05,11,TOR,CHW
2.12,0.38218212,1.77,0.61781794,0.0,05,11,BAL,ANA
1.72,0.59572476,2.24,0.40427524,1.0,05,11,OAK,CLE
1.69,0.3689672,2.25,0.6310328,1.0,05,11,TBD,NYY
1.35,0.6845489,3.49,0.3154511,1.0,05,11,NYM,FLA
2.26,0.5606475,1.68,0.43935254,0.0,05,11,KCR,PHI
1.75,0.3399867,2.15,0.6600133,0.0,05,11,ARI,ATL
1.57,0.38011053,2.52,0.61988956,0.0,05,11,COL,SDP
1.36,0.8550872,3.33,0.1449128,1.0,05,11,HOU,TEX
1.45,0.6945672,2.88,0.30543283,1.0,05,11,MIN,DET
2.28,0.5010393,1.67,0.4989607,0.0,05,11,SFG,CIN
1.51,0.582435,2.7,0.41756502,0.0,05,11,LAD,WSN
2.39,0.42636755,1.62,0.5736324,1.0,05,12,BAL,ANA
1.73,0.4657666,2.17,0.5342334,1.0,05,12,BOS,SEA
1.85,0.4813083,2.01,0.51869166,0.0,05,12,TOR,CHW
1.53,0.41052368,2.62,0.58947635,0.0,05,12,TBD,NYY
1.33,0.8201388,3.51,0.1798612,1.0,05,12,HOU,TEX
1.48,0.65719175,2.78,0.34280822,0.0,05,12,MIN,DET
1.93,0.55963427,1.93,0.44036564,0.0,05,12,KCR,PHI
1.59,0.61341304,2.47,0.38658696,0.0,05,12,STL,PIT
1.74,0.3978873,2.16,0.6021127,1.0,05,12,COL,SDP
2.15,0.5950608,1.76,0.40493914,1.0,05,12,SFG,CIN
1.82,0.6448094,2.05,0.35519063,0.0,05,12,OAK,CLE
2.07,0.33928943,1.81,0.6607106,0.0,05,12,ARI,ATL
1.74,0.6467349,2.17,0.35326517,1.0,05,12,LAD,WSN
1.83,0.636389,2.04,0.36361098,1.0,05,12,CHC,MIL
1.68,0.7393121,2.27,0.26068783,1.0,05,13,PHI,MIL
2.45,0.4717377,1.6,0.52826226,0.0,05,13,DET,HOU
1.78,0.63673836,2.11,0.36326164,0.0,05,13,MIN,ANA
2.38,0.33927882,1.63,0.6607212,0.0,05,14,CHW,CLE
1.94,0.544829,1.92,0.455171,0.0,05,14,CIN,CHC
1.97,0.65322685,1.89,0.34677315,0.0,05,14,PHI,MIL
2.2,0.39945248,1.75,0.60054755,0.0,05,14,WSN,NYM
1.42,0.5848625,3.09,0.41513756,0.0,05,14,BOS,COL
2.9,0.38056013,1.45,0.6194399,0.0,05,14,DET,HOU
2.24,0.24121167,1.7,0.7587883,0.0,05,14,FLA,TBD
2.04,0.54790735,1.85,0.45209274,0.0,05,14,ATL,STL
1.76,0.6531012,2.14,0.3468988,1.0,05,14,MIN,ANA
1.57,0.42493114,2.51,0.57506883,0.0,05,14,ARI,PIT
1.85,0.5296508,2.02,0.47034928,1.0,05,14,SEA,OAK
1.74,0.67442495,2.16,0.3255751,1.0,05,15,MIN,ANA
1.37,0.6823561,3.24,0.31764385,1.0,05,15,NYY,BAL
1.63,0.51953137,2.37,0.48046866,1.0,05,15,ARI,PIT
1.79,0.49727276,2.1,0.5027272,1.0,05,15,SFG,TOR
1.37,0.6599067,3.24,0.34009328,1.0,05,15,NYY,BAL
1.71,0.6497477,2.21,0.35025236,1.0,05,15,CIN,CHC
1.81,0.6309561,2.06,0.36904392,0.0,05,15,PHI,MIL
1.67,0.5626205,2.33,0.43737954,1.0,05,15,WSN,NYM
1.68,0.50984836,2.27,0.49015164,1.0,05,15,BOS,COL
4.04,0.3493928,1.27,0.6506072,0.0,05,15,DET,HOU
2.53,0.25753152,1.56,0.7424685,0.0,05,15,FLA,TBD
1.76,0.6174913,2.14,0.38250867,1.0,05,15,ATL,STL
1.75,0.5409966,2.18,0.4590034,0.0,05,15,KCR,TEX
1.63,0.6287623,2.36,0.37123778,1.0,05,15,LAD,SDP
1.81,0.61195153,2.06,0.38804844,0.0,05,16,PHI,MIL
2.13,0.45831704,1.76,0.541683,1.0,05,16,WSN,NYM
2.33,0.550476,1.65,0.449524,0.0,05,16,DET,OAK
2.05,0.6114757,1.82,0.3885243,0.0,05,16,KCR,TEX
1.31,0.6996839,3.79,0.30031615,1.0,05,16,CLE,BAL
1.69,0.671413,2.25,0.328587,1.0,05,16,CIN,CHC
1.86,0.63376594,2.0,0.36623403,1.0,05,16,ATL,STL
1.93,0.5303472,1.94,0.46965274,1.0,05,17,NYY,TBD
1.82,0.56223637,2.07,0.4377636,1.0,05,17,PHI,COL
1.63,0.5561884,2.38,0.44381163,0.0,05,17,WSN,CHC
2.19,0.5119359,1.73,0.48806414,0.0,05,17,BOS,HOU
2.25,0.54464424,1.69,0.45535576,0.0,05,17,CIN,LAD
1.58,0.5826382,2.5,0.4173618,0.0,05,17,CLE,BAL
2.63,0.52155435,1.53,0.47844565,0.0,05,17,DET,OAK
2.88,0.30694425,1.46,0.69305575,1.0,05,17,FLA,NYM
1.77,0.5741427,2.12,0.42585728,1.0,05,17,ATL,MIL
2.03,0.45143586,1.84,0.5485641,0.0,05,17,CHW,TOR
1.68,0.40129045,2.27,0.5987095,0.0,05,17,SDP,PIT
1.95,0.39919636,1.91,0.6008037,0.0,05,17,SEA,MIN
2.0,0.41363356,1.87,0.5863664,0.0,05,18,NYY,TBD
1.63,0.5008749,2.36,0.4991251,1.0,05,18,CHW,TOR
2.04,0.64632976,1.83,0.3536702,0.0,05,18,TEX,STL
1.57,0.63031447,2.52,0.3696856,1.0,05,18,PHI,COL
2.44,0.5262159,1.6,0.47378406,1.0,05,18,CIN,LAD
1.65,0.5868396,2.33,0.4131604,1.0,05,18,CLE,BAL
2.02,0.56100637,1.84,0.4389937,0.0,05,18,DET,OAK
2.11,0.40119055,1.78,0.5988095,1.0,05,18,FLA,NYM
1.83,0.5733799,2.06,0.42662016,1.0,05,18,ATL,MIL
1.97,0.5771248,1.89,0.4228752,0.0,05,18,BOS,HOU
1.76,0.5638304,2.17,0.43616962,1.0,05,18,WSN,CHC
1.66,0.37369436,2.32,0.6263056,0.0,05,18,SDP,PIT
1.53,0.695866,2.62,0.30413404,1.0,05,18,ANA,KCR
1.97,0.41205907,1.92,0.58794093,0.0,05,18,ARI,SFG
2.14,0.33146465,1.75,0.66853535,0.0,05,18,SEA,MIN
1.53,0.69961345,2.63,0.30038655,1.0,05,19,BOS,HOU
1.88,0.43559647,1.99,0.56440353,1.0,05,19,NYY,TBD
1.84,0.5626888,2.02,0.4373112,1.0,05,19,PHI,COL
2.5,0.5154353,1.58,0.48456478,0.0,05,19,CIN,LAD
1.42,0.6688295,3.04,0.3311705,1.0,05,19,CLE,BAL
2.74,0.3630092,1.49,0.6369908,1.0,05,19,FLA,NYM
2.2,0.5324637,1.72,0.4675363,0.0,05,19,ATL,MIL
1.88,0.43994257,1.98,0.56005746,0.0,05,19,CHW,TOR
2.46,0.641136,1.59,0.35886395,1.0,05,19,TEX,STL
1.49,0.49052826,2.75,0.5094718,0.0,05,19,ARI,SFG
1.58,0.65477234,2.47,0.34522766,0.0,05,19,ANA,KCR
1.87,0.36420444,2.0,0.6357956,0.0,05,19,SDP,PIT
1.84,0.39362204,2.04,0.6063779,1.0,05,19,SEA,MIN
2.29,0.44350138,1.67,0.5564985,0.0,05,19,WSN,CHC
2.91,0.32958165,1.44,0.6704184,0.0,05,20,TOR,BOS
1.55,0.70994776,2.57,0.2900522,0.0,05,20,CLE,OAK
2.64,0.22689341,1.52,0.7731065,0.0,05,20,BAL,NYY
2.29,0.44913602,1.68,0.55086404,1.0,05,20,NYM,WSN
1.81,0.6234056,2.07,0.3765944,0.0,05,20,CHC,PHI
1.68,0.6640535,2.27,0.3359465,1.0,05,20,TEX,SEA
1.4,0.7672765,3.1,0.23272349,1.0,05,20,HOU,CHW
2.26,0.33860585,1.69,0.6613941,0.0,05,20,SFG,ATL
1.74,0.4397982,2.18,0.5602018,0.0,05,20,ANA,MIN
1.71,0.4009681,2.22,0.5990319,1.0,05,20,SDP,ARI
1.82,0.67997396,2.06,0.32002604,0.0,05,21,CLE,OAK
1.75,0.66436875,2.16,0.33563128,1.0,05,21,CHC,PHI
2.04,0.33820617,1.83,0.6617938,0.0,05,21,PIT,COL
3.17,0.23074178,1.39,0.76925814,0.0,05,21,BAL,NYY
2.27,0.41602218,1.68,0.5839778,1.0,05,21,TOR,BOS
1.9,0.5190733,1.96,0.48092672,0.0,05,21,DET,FLA
1.72,0.60876304,2.21,0.39123696,1.0,05,21,NYM,WSN
2.23,0.41478172,1.7,0.5852183,0.0,05,21,TBD,LAD
1.77,0.6784783,2.13,0.32152173,0.0,05,21,MIL,CIN
1.84,0.64618933,2.03,0.35381058,1.0,05,21,TEX,SEA
1.29,0.8045883,3.85,0.19541167,1.0,05,21,HOU,CHW
2.06,0.38048053,1.83,0.6195195,1.0,05,21,SFG,ATL
1.88,0.5044732,1.98,0.4955268,0.0,05,21,ANA,MIN
1.93,0.33756676,1.94,0.6624332,1.0,05,21,SDP,ARI
2.07,0.6179829,1.81,0.38201702,0.0,05,22,CLE,OAK
1.95,0.6796445,1.91,0.32035542,1.0,05,22,MIL,CIN
1.54,0.6719446,2.55,0.3280554,0.0,05,22,STL,KCR
2.11,0.5466584,1.77,0.4533416,1.0,05,22,TEX,SEA
1.72,0.3959482,2.2,0.6040518,1.0,05,22,SDP,ARI
3.07,0.24440563,1.4,0.7555944,0.0,05,22,BAL,NYY
1.97,0.36845884,1.89,0.63154113,0.0,05,22,PIT,COL
2.29,0.40173614,1.67,0.5982639,0.0,05,22,TOR,BOS
1.85,0.489882,2.03,0.510118,0.0,05,22,DET,FLA
2.06,0.56609803,1.81,0.433902,1.0,05,22,NYM,WSN
2.06,0.47176546,1.81,0.5282346,1.0,05,22,TBD,LAD
1.54,0.7303178,2.55,0.2696823,1.0,05,22,STL,KCR
1.61,0.6856841,2.42,0.3143159,1.0,05,22,CHC,PHI
1.29,0.76775193,3.88,0.2322481,0.0,05,22,HOU,CHW
2.36,0.3714135,1.64,0.6285864,0.0,05,22,SFG,ATL
2.51,0.49783868,1.57,0.5021614,1.0,05,23,NYM,WSN
2.71,0.23282097,1.5,0.76717895,0.0,05,23,BAL,NYY
1.77,0.44275522,2.13,0.5572448,1.0,05,23,PIT,COL
2.16,0.38720837,1.74,0.61279166,0.0,05,23,TOR,BOS
1.66,0.50775594,2.31,0.49224412,0.0,05,23,DET,FLA
2.11,0.59136766,1.78,0.4086324,0.0,05,23,CHC,PHI
2.02,0.42390746,1.85,0.57609254,0.0,05,23,SFG,ATL
2.18,0.49079135,1.73,0.5092086,0.0,05,23,ANA,MIN
2.13,0.4256039,1.77,0.5743961,0.0,05,23,CLE,TBD
1.53,0.65488786,2.62,0.3451121,0.0,05,23,HOU,CHW
1.53,0.71382874,2.61,0.28617126,0.0,05,24,CHC,CIN
2.7,0.41254896,1.51,0.58745104,0.0,05,24,PIT,LAD
1.64,0.59691495,2.36,0.4030851,1.0,05,24,WSN,FLA
2.07,0.40933567,1.81,0.5906643,0.0,05,24,TOR,SDP
2.12,0.42918488,1.77,0.57081515,1.0,05,24,CLE,TBD
1.35,0.6814109,3.38,0.3185891,0.0,05,24,NYM,DET
2.26,0.57827705,1.7,0.42172298,1.0,05,24,HOU,BOS
1.67,0.6487968,2.29,0.35120323,0.0,05,24,MIL,PHI
1.48,0.6219475,2.78,0.37805253,1.0,05,24,MIN,CHW
1.71,0.6073292,2.23,0.3926708,0.0,05,24,STL,ATL
1.63,0.56347793,2.37,0.43652204,1.0,05,24,COL,BAL
1.63,0.6333716,2.36,0.36662838,1.0,05,24,OAK,SEA
1.64,0.7075528,2.35,0.29244718,0.0,05,24,ANA,TEX
2.16,0.31639522,1.74,0.6836048,0.0,05,24,SFG,ARI
1.45,0.64638704,2.89,0.35361296,1.0,05,25,MIN,CHW
2.17,0.363359,1.73,0.6366411,0.0,05,25,KCR,NYY
1.68,0.69737583,2.27,0.30262414,1.0,05,25,CHC,CIN
1.95,0.37593484,1.91,0.62406516,0.0,05,25,TOR,SDP
1.83,0.34183493,2.04,0.6581651,0.0,05,25,SFG,ARI
1.42,0.67164594,3.0,0.32835406,1.0,05,25,WSN,FLA
1.8,0.5947788,2.07,0.40522125,1.0,05,25,OAK,SEA
1.78,0.45479807,2.1,0.54520196,0.0,05,25,CLE,TBD
1.74,0.65403926,2.16,0.3459608,0.0,05,25,MIL,PHI
1.55,0.69774765,2.56,0.30225235,1.0,05,25,NYM,DET
1.74,0.6392865,2.19,0.36071345,1.0,05,25,HOU,BOS
2.63,0.41116256,1.53,0.58883744,0.0,05,25,PIT,LAD
1.98,0.5339909,1.9,0.466009,1.0,05,25,STL,ATL
2.17,0.37811962,1.73,0.6218804,0.0,05,25,KCR,NYY
1.55,0.6012777,2.59,0.39872226,0.0,05,25,COL,BAL
1.87,0.6815616,2.01,0.31843847,1.0,05,25,ANA,TEX
1.86,0.42820626,2.0,0.5717937,1.0,05,26,TOR,SDP
1.91,0.49712443,1.95,0.50287557,0.0,05,26,CLE,TBD
1.57,0.673217,2.52,0.32678303,1.0,05,26,NYM,DET
2.41,0.43231618,1.61,0.5676839,0.0,05,26,PIT,LAD
1.73,0.57135165,2.19,0.4286483,1.0,05,26,WSN,FLA
1.59,0.697868,2.46,0.302132,0.0,05,26,HOU,BOS
1.62,0.6739064,2.39,0.3260936,1.0,05,26,MIL,PHI
1.4,0.6659745,3.13,0.33402547,1.0,05,26,MIN,CHW
2.41,0.41599685,1.61,0.5840032,1.0,05,26,KCR,NYY
1.6,0.66626364,2.43,0.3337364,0.0,05,26,CHC,CIN
1.28,0.6884827,3.86,0.31151727,1.0,05,26,COL,BAL
1.96,0.29502368,1.9,0.70497626,0.0,05,26,SFG,ARI
1.58,0.75541425,2.48,0.24458575,1.0,05,26,ANA,TEX
1.72,0.60850763,2.2,0.3914924,1.0,05,26,OAK,SEA
1.7,0.55969566,2.23,0.44030437,0.0,05,26,STL,ATL
1.32,0.65964043,3.6,0.3403595,0.0,05,27,WSN,FLA
1.91,0.41889083,1.95,0.58110917,1.0,05,27,BAL,DET
1.79,0.52679884,2.09,0.47320113,1.0,05,27,NYY,SDP
1.47,0.6002389,2.8,0.39976102,0.0,05,27,CIN,PIT
1.55,0.5067958,2.59,0.49320412,1.0,05,27,TBD,TOR
1.57,0.74679166,2.52,0.25320825,1.0,05,27,HOU,CHC
1.9,0.39226887,1.95,0.6077311,1.0,05,27,COL,ARI
1.54,0.66848654,2.59,0.33151352,1.0,05,27,BOS,CLE
1.65,0.71100605,2.34,0.28899395,1.0,05,27,OAK,ANA
1.47,0.5436525,2.8,0.45634755,1.0,05,27,CIN,PIT
2.0,0.53516257,1.87,0.46483743,0.0,05,27,MIN,MIL
1.54,0.7229343,2.59,0.2770657,1.0,05,27,LAD,NYM
1.8,0.5762135,2.09,0.42378652,1.0,05,27,SEA,TEX
1.54,0.60517114,2.61,0.39482883,0.0,05,28,NYY,SDP
1.89,0.5034919,1.98,0.4965081,1.0,05,28,CIN,PIT
1.93,0.33968797,1.93,0.66031206,0.0,05,28,BAL,DET
1.79,0.6546543,2.12,0.3453457,1.0,05,28,PHI,STL
1.52,0.64194757,2.67,0.35805243,0.0,05,28,BOS,CLE
1.92,0.4456249,1.94,0.5543751,1.0,05,28,FLA,SFG
1.5,0.5427776,2.72,0.45722237,1.0,05,28,TBD,TOR
1.83,0.5004701,2.05,0.49952987,0.0,05,28,ATL,WSN
1.6,0.5619089,2.44,0.4380911,1.0,05,28,CHW,KCR
1.85,0.68171376,2.02,0.3182862,1.0,05,28,HOU,CHC
1.99,0.53048503,1.87,0.4695149,1.0,05,28,MIN,MIL
1.78,0.45913634,2.12,0.5408637,1.0,05,28,COL,ARI
1.66,0.6453807,2.31,0.3546193,0.0,05,28,SEA,TEX
1.59,0.6661725,2.47,0.33382747,0.0,05,28,OAK,ANA
1.5,0.7532811,2.71,0.24671887,0.0,05,28,LAD,NYM
1.68,0.5099217,2.27,0.49007833,0.0,05,29,CIN,PIT
1.72,0.58831704,2.21,0.4116829,1.0,05,29,NYY,SDP
1.72,0.596324,2.19,0.40367594,0.0,05,29,OAK,ANA
1.73,0.607525,2.18,0.39247498,0.0,05,29,SEA,TEX
1.9,0.49398163,1.95,0.5060184,0.0,05,29,BOS,CLE
1.74,0.41466242,2.16,0.5853376,0.0,05,29,BAL,DET
1.6,0.7138602,2.44,0.2861398,1.0,05,29,PHI,STL
2.05,0.40102342,1.82,0.5989767,1.0,05,29,FLA,SFG
1.37,0.56254596,3.28,0.43745404,1.0,05,29,TBD,TOR
1.6,0.5498365,2.44,0.4501635,0.0,05,29,ATL,WSN
1.96,0.64404494,1.9,0.35595506,0.0,05,29,HOU,CHC
1.88,0.54461753,1.98,0.4553825,1.0,05,29,CHW,KCR
1.97,0.42213213,1.9,0.57786787,1.0,05,29,COL,ARI
1.51,0.7800026,2.67,0.21999738,1.0,05,29,LAD,NYM
1.91,0.6430336,1.94,0.35696635,0.0,05,30,PHI,STL
1.94,0.4290419,1.92,0.57095814,0.0,05,30,FLA,SFG
1.81,0.49654743,2.06,0.50345254,1.0,05,30,COL,ARI
2.08,0.40807667,1.8,0.59192336,0.0,05,30,PIT,MIL
1.65,0.46177036,2.34,0.53822964,1.0,05,30,TBD,MIN
1.6,0.72462577,2.44,0.27537423,0.0,05,30,TEX,KCR
2.69,0.38437197,1.51,0.61562806,1.0,05,30,CHW,CLE
1.38,0.78676236,3.2,0.21323766,1.0,05,30,LAD,NYM
1.75,0.48816577,2.16,0.51183426,0.0,05,30,SEA,ANA
2.02,0.39295375,1.85,0.6070463,1.0,05,31,BAL,SFG
2.27,0.4842526,1.68,0.51574737,1.0,05,31,NYY,BOS
2.21,0.4160475,1.72,0.5839525,1.0,05,31,PIT,MIL
2.03,0.53610754,1.84,0.46389237,1.0,05,31,CIN,WSN
1.76,0.34815654,2.14,0.6518434,0.0,05,31,TBD,MIN
1.51,0.5233533,2.68,0.4766467,0.0,05,31,ATL,DET
1.88,0.67555064,1.99,0.3244494,1.0,05,31,TEX,KCR
2.38,0.39672554,1.63,0.60327446,1.0,05,31,CHW,CLE
1.77,0.65341336,2.12,0.3465867,1.0,05,31,STL,CHC
1.38,0.6090126,3.28,0.3909874,1.0,05,31,COL,TOR
1.98,0.45796984,1.87,0.5420302,0.0,05,31,ARI,NYM
2.13,0.55828685,1.77,0.44171315,0.0,05,31,OAK,HOU
1.63,0.69550776,2.38,0.3044923,1.0,05,31,LAD,PHI
1.55,0.55693597,2.56,0.44306403,1.0,05,31,SDP,FLA
2.1,0.49710622,1.79,0.50289375,1.0,05,31,SEA,ANA
1.84,0.37202966,2.03,0.6279703,0.0,06,01,TBD,MIN
1.94,0.45128572,1.92,0.5487143,0.0,06,01,CHW,CLE
2.21,0.31184182,1.72,0.6881582,0.0,06,01,BAL,SFG
2.66,0.31070134,1.52,0.6892987,0.0,06,01,PIT,MIL
1.57,0.75614893,2.52,0.24385107,1.0,06,01,TEX,KCR
1.36,0.6042113,3.31,0.3957887,1.0,06,01,ATL,DET
1.77,0.6216748,2.13,0.3783253,0.0,06,01,CIN,WSN
1.78,0.5487285,2.12,0.4512715,1.0,06,01,NYY,BOS
2.09,0.46122742,1.79,0.53877264,0.0,06,01,SEA,ANA
1.68,0.65930814,2.28,0.3406919,1.0,06,01,STL,CHC
1.65,0.50852954,2.32,0.49147046,1.0,06,01,COL,TOR
1.62,0.49924818,2.39,0.5007518,0.0,06,01,SDP,FLA
2.29,0.48364174,1.67,0.5163582,0.0,06,01,OAK,HOU
1.91,0.5402904,1.95,0.45970958,1.0,06,01,ARI,NYM
1.51,0.7080685,2.7,0.29193148,1.0,06,01,LAD,PHI
1.96,0.32645848,1.9,0.67354155,0.0,06,02,BAL,SFG
2.12,0.5176711,1.77,0.48232892,0.0,06,02,CIN,WSN
1.81,0.348259,2.06,0.651741,0.0,06,02,TBD,MIN
1.58,0.5587456,2.49,0.44125438,1.0,06,02,ATL,DET
1.96,0.37656045,1.9,0.62343955,0.0,06,02,PIT,MIL
1.88,0.53261936,1.98,0.46738067,1.0,06,02,CHW,CLE
1.97,0.5895534,1.89,0.41044664,1.0,06,02,STL,CHC
1.83,0.692347,2.05,0.30765292,1.0,06,02,TEX,KCR
1.75,0.51110816,2.15,0.48889184,1.0,06,02,COL,TOR
1.55,0.7230127,2.57,0.2769873,1.0,06,02,LAD,PHI
2.18,0.52634776,1.74,0.47365227,0.0,06,02,OAK,HOU
1.93,0.5451009,1.92,0.45489904,1.0,06,02,ARI,NYM
1.82,0.5318542,2.05,0.46814582,0.0,06,02,SEA,ANA
1.53,0.5559358,2.63,0.4440641,0.0,06,02,SDP,FLA
2.08,0.47388467,1.8,0.52611524,0.0,06,02,NYY,BOS
1.58,0.6547184,2.49,0.34528166,1.0,06,03,CHC,ANA
2.24,0.38799024,1.7,0.61200976,0.0,06,03,ARI,LAD
2.19,0.43846056,1.76,0.5615395,1.0,06,03,SDP,PHI
2.11,0.47927287,1.77,0.52072716,0.0,06,03,SEA,HOU
2.66,0.32510898,1.53,0.67489105,0.0,06,04,PIT,ATL
1.39,0.6876009,3.15,0.31239912,1.0,06,04,WSN,CHW
2.72,0.25095192,1.5,0.7490481,1.0,06,04,TOR,NYY
1.77,0.49560395,2.12,0.504396,1.0,06,04,CLE,MIN
3.2,0.20824683,1.39,0.7917532,1.0,06,04,DET,TBD
1.69,0.57484484,2.26,0.42515525,0.0,06,04,NYM,SFG
1.47,0.7020407,2.81,0.29795933,0.0,06,04,MIL,FLA
2.78,0.3966182,1.48,0.60338175,0.0,06,04,KCR,BOS
