HOMEODDS,HOMEPREDICTION,AWAYODDS,AWAYPREDICTION,RESULT,MONTH,DAY
1.74,0.64383286,2.17,0.3561671,1.0,05,12
1.83,0.7119598,2.04,0.28804022,1.0,05,12
1.68,0.77919704,2.27,0.22080292,1.0,05,13
2.45,0.44502917,1.6,0.5549708,0.0,05,13
1.78,0.73205316,2.11,0.26794687,0.0,05,13
2.38,0.4451889,1.63,0.5548111,0.0,05,14
1.94,0.60603374,1.92,0.3939663,0.0,05,14
1.97,0.7444984,1.89,0.2555016,0.0,05,14
2.2,0.57061756,1.75,0.42938244,0.0,05,14
1.42,0.5541984,3.09,0.44580165,0.0,05,14
2.9,0.39707983,1.45,0.6029202,0.0,05,14
2.24,0.25375062,1.7,0.7462494,0.0,05,14
2.04,0.6476379,1.85,0.3523621,0.0,05,14
1.76,0.7176141,2.14,0.28238595,1.0,05,14
1.57,0.5335393,2.51,0.46646076,0.0,05,14
1.85,0.61286765,2.02,0.38713235,1.0,05,14
1.74,0.71593034,2.16,0.28406966,1.0,05,15
1.37,0.69393474,3.24,0.30606526,1.0,05,15
1.63,0.54109496,2.37,0.45890507,1.0,05,15
1.79,0.47612682,2.1,0.5238732,1.0,05,15
1.37,0.68916154,3.24,0.31083846,1.0,05,15
1.71,0.6437231,2.21,0.35627696,1.0,05,15
1.81,0.7253074,2.06,0.27469265,0.0,05,15
1.67,0.6226935,2.33,0.37730646,1.0,05,15
1.68,0.48941448,2.27,0.51058555,1.0,05,15
4.04,0.35974303,1.27,0.64025706,0.0,05,15
2.53,0.25270727,1.56,0.7472927,0.0,05,15
1.76,0.69062656,2.14,0.30937344,1.0,05,15
1.75,0.5940353,2.18,0.40596467,0.0,05,15
1.63,0.6616957,2.36,0.33830422,1.0,05,15
1.81,0.71411973,2.06,0.28588027,0.0,05,16
2.13,0.5867234,1.76,0.41327667,1.0,05,16
2.33,0.6725665,1.65,0.32743353,0.0,05,16
2.05,0.64694494,1.82,0.35305503,0.0,05,16
1.31,0.66165555,3.79,0.3383444,1.0,05,16
1.69,0.6367343,2.25,0.36326563,1.0,05,16
1.86,0.6701526,2.0,0.32984737,1.0,05,16
1.93,0.5275449,1.94,0.47245508,1.0,05,17
1.82,0.58717734,2.07,0.4128227,1.0,05,17
1.63,0.6365148,2.38,0.36348525,0.0,05,17
2.19,0.5195895,1.73,0.48041052,0.0,05,17
2.25,0.6217035,1.69,0.3782965,0.0,05,17
1.58,0.59752977,2.5,0.4024703,0.0,05,17
2.63,0.6410475,1.53,0.35895255,0.0,05,17
2.88,0.3324953,1.46,0.6675047,1.0,05,17
1.77,0.6223359,2.12,0.3776641,1.0,05,17
2.03,0.47248042,1.84,0.5275195,0.0,05,17
1.68,0.431491,2.27,0.568509,0.0,05,17
1.95,0.39558905,1.91,0.6044109,0.0,05,17
